partido_slug,anio,equipo,jugador_slug,jugador_nombre,posicion,camiseta,seccion,es_capitan
1986_marruecos_polonia,1986,Polonia,wlodimierz_smolarek,Wlodimierz Smolarek,DL,11,titular,False
1986_marruecos_polonia,1986,Polonia,zbigniew_boniek,Zbigniew Boniek,DL,20,titular,True
1986_marruecos_polonia,1986,Polonia,kazimierz_przybys,Kazimierz Przybys,DF,2,ingresado,False
1986_marruecos_polonia,1986,Polonia,jan_urban,Jan Urban,DL,8,ingresado,False
1986_marruecos_polonia,1986,Polonia,jacek_kazimierski,Jacek Kazimierski,AR,12,suplente_no_jugo,False
1986_marruecos_polonia,1986,Polonia,jozef_wandzik,Jozef Wandzik,AR,19,suplente_no_jugo,False
1986_marruecos_polonia,1986,Polonia,wladyslaw_zmuda,Wladyslaw Zmuda,DF,3,suplente_no_jugo,False
1986_marruecos_polonia,1986,Polonia,krzysztof_pawlak,Krzysztof Pawlak,DF,18,suplente_no_jugo,False
1986_marruecos_polonia,1986,Polonia,ryszard_tarasiewicz,Ryszard Tarasiewicz,MC,7,suplente_no_jugo,False
1986_marruecos_polonia,1986,Polonia,jan_karas,Jan Karas,MC,9,suplente_no_jugo,False
1986_marruecos_polonia,1986,Polonia,andrzej_palasz,Andrzej Palasz,DL,16,suplente_no_jugo,False
1986_marruecos_polonia,1986,Polonia,andrzej_zgutczynski,Andrzej Zgutczynski,DL,17,suplente_no_jugo,False
1986_marruecos_polonia,1986,Polonia,jan_furtok,Jan Furtok,DL,22,suplente_no_jugo,False
1986_marruecos_polonia,1986,Polonia,,Antoni Piechniczek,DT,,entrenador,False
1986_belgica_mexico,1986,Bélgica,jean_marie_pfaff,Jean-Marie Pfaff,AR,1,titular,False
1986_belgica_mexico,1986,Bélgica,eric_gerets,Eric Gerets,DF,2,titular,False
1986_belgica_mexico,1986,Bélgica,franky_van_der_elst,Franky Van Der Elst,DF,3,titular,False
1986_belgica_mexico,1986,Bélgica,michel_de_wolf,Michel De Wolf,DF,4,titular,False
1986_belgica_mexico,1986,Bélgica,hugo_broos,Hugo Broos,DF,19,titular,False
1986_belgica_mexico,1986,Bélgica,frank_vercauteren,Frank Vercauteren,MC,6,titular,False
1986_belgica_mexico,1986,Bélgica,rene_vandereycken,Rene Vandereycken,MC,7,titular,False
1986_belgica_mexico,1986,Bélgica,enzo_scifo,Enzo Scifo,MC,8,titular,False
1986_belgica_mexico,1986,Bélgica,jan_ceulemans,Jan Ceulemans,MC,11,titular,True
1986_belgica_mexico,1986,Bélgica,erwin_vandenbergh,Erwin Vandenbergh,DL,9,titular,False
1986_belgica_mexico,1986,Bélgica,philippe_desmet,Philippe Desmet,DL,10,titular,False
1986_belgica_mexico,1986,Bélgica,stephane_demol,Stephane Demol,DF,21,ingresado,False
1986_belgica_mexico,1986,Bélgica,nico_claesen,Nico Claesen,DL,16,ingresado,False
1986_belgica_mexico,1986,Bélgica,jacques_munaron,Jacques Munaron,AR,12,suplente_no_jugo,False
1986_belgica_mexico,1986,Bélgica,gilbert_bodart,Gilbert Bodart,AR,20,suplente_no_jugo,False
1986_belgica_mexico,1986,Bélgica,michel_renquin,Michel Renquin,DF,5,suplente_no_jugo,False
1986_belgica_mexico,1986,Bélgica,georges_grun,Georges Grun,DF,13,suplente_no_jugo,False
1986_belgica_mexico,1986,Bélgica,leo_clijsters,Leo Clijsters,DF,14,suplente_no_jugo,False
1986_belgica_mexico,1986,Bélgica,patrick_vervoort,Patrick Vervoort,DF,22,suplente_no_jugo,False
1986_belgica_mexico,1986,Bélgica,leo_van_der_elst,Leo Van Der Elst,MC,15,suplente_no_jugo,False
1986_belgica_mexico,1986,Bélgica,raymond_mommens,Raymond Mommens,MC,17,suplente_no_jugo,False
1986_belgica_mexico,1986,Bélgica,daniel_veyt,Daniel Veyt,DL,18,suplente_no_jugo,False
1986_belgica_mexico,1986,Bélgica,,Guy Thys,DT,,entrenador,False
1986_belgica_mexico,1986,México,pablo_larios,Pablo Larios,AR,1,titular,False
1986_belgica_mexico,1986,México,mario_trejo,Mario Trejo,DF,2,titular,False
1986_belgica_mexico,1986,México,fernando_quirarte,Fernando Quirarte,DF,3,titular,False
1986_belgica_mexico,1986,México,felix_cruz,Felix Cruz,DF,14,titular,False
1986_belgica_mexico,1986,México,raul_servin,Raul Servin,DF,17,titular,False
1986_belgica_mexico,1986,México,tomas_boy,Tomas Boy,MC,10,titular,True
1986_belgica_mexico,1986,México,carlos_munoz,Carlos Munoz,MC,16,titular,False
1986_belgica_mexico,1986,México,manuel_negrete,Manuel Negrete,MC,22,titular,False
1986_belgica_mexico,1986,México,hugo_sanchez,Hugo Sánchez,DL,9,titular,False
1986_belgica_mexico,1986,México,javier_aguirre,Javier Aguirre,DL,13,titular,False
1986_belgica_mexico,1986,México,luis_flores,Luis Flores,DL,15,titular,False
1986_belgica_mexico,1986,México,miguel_espana,Miguel Espana,MC,7,ingresado,False
1986_belgica_mexico,1986,México,francisco_cruz,Francisco Cruz,DL,5,ingresado,False
1986_belgica_mexico,1986,México,ignacio_rodriguez,Ignacio Rodriguez,AR,12,suplente_no_jugo,False
1986_belgica_mexico,1986,México,olaf_heredia,Olaf Heredia,AR,20,suplente_no_jugo,False
1986_belgica_mexico,1986,México,armando_manzo,Armando Manzo,DF,4,suplente_no_jugo,False
1986_belgica_mexico,1986,México,rafael_amador,Rafael Amador,DF,18,suplente_no_jugo,False
1986_belgica_mexico,1986,México,carlos_de_los_cobos,Carlos De Los Cobos,MC,6,suplente_no_jugo,False
1986_belgica_mexico,1986,México,alejandro_dominguez,Alejandro Dominguez,MC,8,suplente_no_jugo,False
1986_belgica_mexico,1986,México,cristobal_ortega,Cristobal Ortega,MC,21,suplente_no_jugo,False
1986_belgica_mexico,1986,México,carlos_hermosillo,Carlos Hermosillo,DL,11,suplente_no_jugo,False
1986_belgica_mexico,1986,México,javier_hernandez_2,Javier Hernandez,DL,19,suplente_no_jugo,False
1986_belgica_mexico,1986,México,,Bora Milutinovic,DT,,entrenador,False
1986_portugal_inglaterra,1986,Portugal,bento,Bento,AR,1,titular,True
1986_portugal_inglaterra,1986,Portugal,alvaro,Alvaro,DF,5,titular,False
1986_portugal_inglaterra,1986,Portugal,frederico,Frederico,DF,8,titular,False
1986_portugal_inglaterra,1986,Portugal,oliveira,Oliveira,DF,15,titular,False
1986_portugal_inglaterra,1986,Portugal,inacio,Inacio,DF,20,titular,False
1986_portugal_inglaterra,1986,Portugal,antonio_sousa,Antonio Sousa,MC,3,titular,False
1986_portugal_inglaterra,1986,Portugal,carlos_manuel,Carlos Manuel,MC,6,titular,False
1986_portugal_inglaterra,1986,Portugal,pacheco,Pacheco,MC,7,titular,False
1986_portugal_inglaterra,1986,Portugal,andre,Andre,MC,21,titular,False
1986_portugal_inglaterra,1986,Portugal,gomes_2,Gomes,DL,9,titular,False
1986_portugal_inglaterra,1986,Portugal,diamantino,Diamantino,DL,17,titular,False
1986_portugal_inglaterra,1986,Portugal,jose_antonio,Jose Antonio,DF,16,ingresado,False
1986_portugal_inglaterra,1986,Portugal,futre,Futre,DL,10,ingresado,False
1986_portugal_inglaterra,1986,Portugal,jorge_martins,Jorge Martins,AR,12,suplente_no_jugo,False
1986_portugal_inglaterra,1986,Portugal,damas,Damas,AR,22,suplente_no_jugo,False
1986_portugal_inglaterra,1986,Portugal,joao_pinto_2,Joao Pinto,DF,2,suplente_no_jugo,False
1986_portugal_inglaterra,1986,Portugal,bandeirinha,Bandeirinha,DF,11,suplente_no_jugo,False
1986_portugal_inglaterra,1986,Portugal,morato,Morato,DF,13,suplente_no_jugo,False
1986_portugal_inglaterra,1986,Portugal,sobrinho,Sobrinho,DF,18,suplente_no_jugo,False
1986_portugal_inglaterra,1986,Portugal,ribeiro,Ribeiro,MC,4,suplente_no_jugo,False
1986_portugal_inglaterra,1986,Portugal,jaime_magalhaes,Jaime Magalhaes,MC,14,suplente_no_jugo,False
1986_portugal_inglaterra,1986,Portugal,rui_aguas,Rui Aguas,DL,19,suplente_no_jugo,False
1986_portugal_inglaterra,1986,Portugal,,Jose Torres,DT,,entrenador,False
1986_portugal_inglaterra,1986,Inglaterra,peter_shilton,Peter Shilton,AR,1,titular,False
1986_portugal_inglaterra,1986,Inglaterra,gary_stevens,Gary Stevens,DF,2,titular,False
1986_portugal_inglaterra,1986,Inglaterra,kenny_sansom,Kenny Sansom,DF,3,titular,False
1986_portugal_inglaterra,1986,Inglaterra,terry_butcher,Terry Butcher,DF,6,titular,False
1986_portugal_inglaterra,1986,Inglaterra,terry_fenwick,Terry Fenwick,DF,14,titular,False
1986_portugal_inglaterra,1986,Inglaterra,glenn_hoddle,Glenn Hoddle,MC,4,titular,False
1986_portugal_inglaterra,1986,Inglaterra,bryan_robson,Bryan Robson,MC,7,titular,True
1986_portugal_inglaterra,1986,Inglaterra,ray_wilkins,Ray Wilkins,MC,8,titular,False
1986_portugal_inglaterra,1986,Inglaterra,chris_waddle,Chris Waddle,MC,11,titular,False
1986_portugal_inglaterra,1986,Inglaterra,mark_hateley,Mark Hateley,DL,9,titular,False
1986_portugal_inglaterra,1986,Inglaterra,gary_lineker,Gary Lineker,DL,10,titular,False
1986_portugal_inglaterra,1986,Inglaterra,steve_hodge,Steve Hodge,MC,18,ingresado,False
1986_portugal_inglaterra,1986,Inglaterra,peter_beardsley,Peter Beardsley,DL,20,ingresado,False
1986_portugal_inglaterra,1986,Inglaterra,chris_woods,Chris Woods,AR,13,suplente_no_jugo,False
1986_portugal_inglaterra,1986,Inglaterra,gary_bailey,Gary Bailey,AR,22,suplente_no_jugo,False
1986_portugal_inglaterra,1986,Inglaterra,alvin_martin,Alvin Martin,DF,5,suplente_no_jugo,False
1986_portugal_inglaterra,1986,Inglaterra,viv_anderson,Viv Anderson,DF,12,suplente_no_jugo,False
1986_portugal_inglaterra,1986,Inglaterra,gary_a_stevens,Gary A. Stevens,DF,15,suplente_no_jugo,False
1986_portugal_inglaterra,1986,Inglaterra,peter_reid,Peter Reid,MC,16,suplente_no_jugo,False
1986_portugal_inglaterra,1986,Inglaterra,trevor_steven,Trevor Steven,MC,17,suplente_no_jugo,False
1986_portugal_inglaterra,1986,Inglaterra,john_barnes,John Barnes,MC,19,suplente_no_jugo,False
1986_portugal_inglaterra,1986,Inglaterra,kerry_dixon,Kerry Dixon,DL,21,suplente_no_jugo,False
1986_portugal_inglaterra,1986,Inglaterra,,Bobby Robson,DT,,entrenador,False
1986_argelia_irlanda_del_norte,1986,Argelia,larbi_el_hadi,Larbi El Hadi,AR,21,titular,False
1986_argelia_irlanda_del_norte,1986,Argelia,mahmoud_guendouz,Mahmoud Guendouz,DF,2,titular,True
1986_argelia_irlanda_del_norte,1986,Argelia,noureddine_kourichi,Noureddine Kourichi,DF,4,titular,False
1986_argelia_irlanda_del_norte,1986,Argelia,abdellah_medjadi,Abdellah Medjadi,DF,5,titular,False
1986_argelia_irlanda_del_norte,1986,Argelia,faouzi_mansouri,Faouzi Mansouri,DF,16,titular,False
1986_argelia_irlanda_del_norte,1986,Argelia,mohamed_kaci_said,Mohamed Kaci Said,MC,6,titular,False
1986_argelia_irlanda_del_norte,1986,Argelia,karim_maroc,Karim Maroc,MC,8,titular,False
1986_argelia_irlanda_del_norte,1986,Argelia,djamel_zidane,Djamel Zidane,MC,14,titular,False
1986_argelia_irlanda_del_norte,1986,Argelia,alim_ben_mabrouk,Alim Ben Mabrouk,MC,18,titular,False
1986_argelia_irlanda_del_norte,1986,Argelia,salah_assad,Salah Assad,DL,7,titular,False
1986_argelia_irlanda_del_norte,1986,Argelia,rabah_madjer,Rabah Madjer,DL,11,titular,False
1986_argelia_irlanda_del_norte,1986,Argelia,lakhdar_belloumi,Lakhdar Belloumi,MC,10,ingresado,False
1986_argelia_irlanda_del_norte,1986,Argelia,rachid_harkouk,Rachid Harkouk,DL,13,ingresado,False
1986_argelia_irlanda_del_norte,1986,Argelia,nasser_drid,Nasser Drid,AR,1,suplente_no_jugo,False
1986_argelia_irlanda_del_norte,1986,Argelia,mourad_amara,Mourad Amara,AR,22,suplente_no_jugo,False
1986_argelia_irlanda_del_norte,1986,Argelia,abdelhamid_sadmi,Abdelhamid Sadmi,DF,15,suplente_no_jugo,False
1986_argelia_irlanda_del_norte,1986,Argelia,mohamed_chaib,Mohamed Chaib,DF,19,suplente_no_jugo,False
1986_argelia_irlanda_del_norte,1986,Argelia,fadil_megharia,Fadil Megharia,DF,20,suplente_no_jugo,False
1986_argelia_irlanda_del_norte,1986,Argelia,fathi_chebel,Fathi Chebel,MC,3,suplente_no_jugo,False
1986_argelia_irlanda_del_norte,1986,Argelia,fawzi_benkhalidi,Fawzi Benkhalidi,MC,17,suplente_no_jugo,False
1986_argelia_irlanda_del_norte,1986,Argelia,djamel_menad,Djamel Menad,DL,9,suplente_no_jugo,False
1986_argelia_irlanda_del_norte,1986,Argelia,tedj_bensaoula,Tedj Bensaoula,DL,12,suplente_no_jugo,False
1986_argelia_irlanda_del_norte,1986,Argelia,,Rabah Saadane,DT,,entrenador,False
1986_argelia_irlanda_del_norte,1986,Irlanda del Norte,pat_jennings,Pat Jennings,AR,1,titular,False
1986_argelia_irlanda_del_norte,1986,Irlanda del Norte,jimmy_nicholl,Jimmy Nicholl,DF,2,titular,False
1986_argelia_irlanda_del_norte,1986,Irlanda del Norte,mal_donaghy,Mal Donaghy,DF,3,titular,False
1986_argelia_irlanda_del_norte,1986,Irlanda del Norte,john_oneill,John O'Neill,DF,4,titular,False
1986_argelia_irlanda_del_norte,1986,Irlanda del Norte,alan_mcdonald,Alan Mcdonald,DF,5,titular,False
1986_argelia_irlanda_del_norte,1986,Irlanda del Norte,nigel_worthington,Nigel Worthington,DF,15,titular,False
1986_argelia_irlanda_del_norte,1986,Irlanda del Norte,david_mccreery,David Mccreery,MC,6,titular,False
1986_argelia_irlanda_del_norte,1986,Irlanda del Norte,sam_mcilroy,Sam Mcilroy,MC,8,titular,True
1986_argelia_irlanda_del_norte,1986,Irlanda del Norte,steven_penney,Steven Penney,DL,7,titular,False
1986_argelia_irlanda_del_norte,1986,Irlanda del Norte,norman_whiteside,Norman Whiteside,DL,10,titular,False
1986_argelia_irlanda_del_norte,1986,Irlanda del Norte,billy_hamilton,Billy Hamilton,DL,19,titular,False
1986_argelia_irlanda_del_norte,1986,Irlanda del Norte,ian_stewart,Ian Stewart,DL,11,ingresado,False
1986_argelia_irlanda_del_norte,1986,Irlanda del Norte,colin_clarke,Colin Clarke,DL,17,ingresado,False
1986_argelia_irlanda_del_norte,1986,Irlanda del Norte,jim_platt,Jim Platt,AR,12,suplente_no_jugo,False
1986_argelia_irlanda_del_norte,1986,Irlanda del Norte,philip_hughes,Philip Hughes,AR,13,suplente_no_jugo,False
1986_argelia_irlanda_del_norte,1986,Irlanda del Norte,john_mcclelland,John Mcclelland,DF,18,suplente_no_jugo,False
1986_argelia_irlanda_del_norte,1986,Irlanda del Norte,paul_ramsey,Paul Ramsey,MC,16,suplente_no_jugo,False
1986_argelia_irlanda_del_norte,1986,Irlanda del Norte,bernard_mcnally,Bernard Mcnally,MC,20,suplente_no_jugo,False
1986_argelia_irlanda_del_norte,1986,Irlanda del Norte,david_campbell,David Campbell,MC,21,suplente_no_jugo,False
1986_argelia_irlanda_del_norte,1986,Irlanda del Norte,james_quinn,James Quinn,DL,9,suplente_no_jugo,False
1986_argelia_irlanda_del_norte,1986,Irlanda del Norte,gerry_armstrong,Gerry Armstrong,DL,14,suplente_no_jugo,False
1986_argelia_irlanda_del_norte,1986,Irlanda del Norte,mark_caughey,Mark Caughey,DL,22,suplente_no_jugo,False
1986_argelia_irlanda_del_norte,1986,Irlanda del Norte,,Billy Bingham,DT,,entrenador,False
1986_escocia_dinamarca,1986,Escocia,jim_leighton,Jim Leighton,AR,1,titular,False
1986_escocia_dinamarca,1986,Escocia,richard_gough,Richard Gough,DF,2,titular,False
1986_escocia_dinamarca,1986,Escocia,maurice_malpas,Maurice Malpas,DF,3,titular,False
1986_escocia_dinamarca,1986,Escocia,alex_mcleish,Alex Mcleish,DF,5,titular,False
1986_escocia_dinamarca,1986,Escocia,willie_miller,Willie Miller,DF,6,titular,False
1986_escocia_dinamarca,1986,Escocia,stephen_nicol,Stephen Nicol,DF,13,titular,False
1986_escocia_dinamarca,1986,Escocia,graeme_souness,Graeme Souness,MC,4,titular,True
1986_escocia_dinamarca,1986,Escocia,gordon_strachan,Gordon Strachan,MC,7,titular,False
1986_escocia_dinamarca,1986,Escocia,roy_aitken,Roy Aitken,MC,8,titular,False
1986_escocia_dinamarca,1986,Escocia,charlie_nicholas,Charlie Nicholas,DL,19,titular,False
1986_escocia_dinamarca,1986,Escocia,paul_sturrock,Paul Sturrock,DL,20,titular,False
1986_escocia_dinamarca,1986,Escocia,eamonn_bannon,Eamonn Bannon,MC,9,ingresado,False
1986_escocia_dinamarca,1986,Escocia,frank_mcavennie,Frank Mcavennie,DL,16,ingresado,False
1986_escocia_dinamarca,1986,Escocia,andy_goram,Andy Goram,AR,12,suplente_no_jugo,False
1986_escocia_dinamarca,1986,Escocia,alan_rough,Alan Rough,AR,22,suplente_no_jugo,False
1986_escocia_dinamarca,1986,Escocia,david_narey,David Narey,DF,14,suplente_no_jugo,False
1986_escocia_dinamarca,1986,Escocia,arthur_albiston,Arthur Albiston,DF,15,suplente_no_jugo,False
1986_escocia_dinamarca,1986,Escocia,jim_bett,Jim Bett,MC,10,suplente_no_jugo,False
1986_escocia_dinamarca,1986,Escocia,paul_mcstay,Paul Mcstay,MC,11,suplente_no_jugo,False
1986_escocia_dinamarca,1986,Escocia,steve_archibald,Steve Archibald,DL,17,suplente_no_jugo,False
1986_escocia_dinamarca,1986,Escocia,graeme_sharp,Graeme Sharp,DL,18,suplente_no_jugo,False
1986_escocia_dinamarca,1986,Escocia,david_cooper,David Cooper,DL,21,suplente_no_jugo,False
1986_escocia_dinamarca,1986,Escocia,,Alex Ferguson,DT,,entrenador,False
1986_escocia_dinamarca,1986,Dinamarca,trols_rasmussen,Trols Rasmussen,AR,1,titular,False
1986_escocia_dinamarca,1986,Dinamarca,soren_busk,Soren Busk,DF,3,titular,False
1986_escocia_dinamarca,1986,Dinamarca,morten_olsen,Morten Olsen,DF,4,titular,True
1986_escocia_dinamarca,1986,Dinamarca,ivan_nielsen,Ivan Nielsen,DF,5,titular,False
1986_escocia_dinamarca,1986,Dinamarca,jens_bertelsen,Jens Bertelsen,DF,12,titular,False
1986_escocia_dinamarca,1986,Dinamarca,soren_lerby,Soren Lerby,MC,6,titular,False
1986_escocia_dinamarca,1986,Dinamarca,jesper_olsen,Jesper Olsen,MC,8,titular,False
1986_escocia_dinamarca,1986,Dinamarca,klaus_berggreen,Klaus Berggreen,MC,9,titular,False
1986_escocia_dinamarca,1986,Dinamarca,michael_laudrup,Michael Laudrup,MC,11,titular,False
1986_escocia_dinamarca,1986,Dinamarca,frank_arnesen,Frank Arnesen,MC,15,titular,False
1986_escocia_dinamarca,1986,Dinamarca,preben_elkjaer_larsen,Preben Elkjaer Larsen,DL,10,titular,False
1986_escocia_dinamarca,1986,Dinamarca,john_sivebaek,John Sivebaek,DF,2,ingresado,False
1986_escocia_dinamarca,1986,Dinamarca,jan_molby,Jan Molby,MC,7,ingresado,False
1986_escocia_dinamarca,1986,Dinamarca,ole_qvist,Ole Qvist,AR,16,suplente_no_jugo,False
1986_escocia_dinamarca,1986,Dinamarca,lars_hogh,Lars Hogh,AR,22,suplente_no_jugo,False
1986_escocia_dinamarca,1986,Dinamarca,kent_nielsen,Kent Nielsen,DF,17,suplente_no_jugo,False
1986_escocia_dinamarca,1986,Dinamarca,henrik_andersen,Henrik Andersen,DF,21,suplente_no_jugo,False
1986_escocia_dinamarca,1986,Dinamarca,per_frimann,Per Frimann,MC,13,suplente_no_jugo,False
1986_escocia_dinamarca,1986,Dinamarca,jan_bartram,Jan Bartram,MC,20,suplente_no_jugo,False
1986_escocia_dinamarca,1986,Dinamarca,allan_simonsen,Allan Simonsen,DL,14,suplente_no_jugo,False
1986_escocia_dinamarca,1986,Dinamarca,flemming_christensen,Flemming Christensen,DL,18,suplente_no_jugo,False
1986_escocia_dinamarca,1986,Dinamarca,john_eriksen,John Eriksen,DL,19,suplente_no_jugo,False
1986_escocia_dinamarca,1986,Dinamarca,,Sepp Piontek,DT,,entrenador,False
1986_uruguay_alemania_occidental,1986,Uruguay,fernando_alvez,Fernando Alvez,AR,12,titular,False
1986_uruguay_alemania_occidental,1986,Uruguay,nelson_gutierrez,Nelson Gutierrez,DF,2,titular,False
1986_uruguay_alemania_occidental,1986,Uruguay,eduardo_acevedo,Eduardo Acevedo,DF,3,titular,False
1986_uruguay_alemania_occidental,1986,Uruguay,victor_diogo,Victor Diogo,DF,4,titular,False
1986_uruguay_alemania_occidental,1986,Uruguay,jose_batista,Jose Batista,DF,6,titular,False
1986_uruguay_alemania_occidental,1986,Uruguay,miguel_bossio,Miguel Bossio,MC,5,titular,False
1986_uruguay_alemania_occidental,1986,Uruguay,jorge_barrios,Jorge Barrios,MC,8,titular,True
1986_uruguay_alemania_occidental,1986,Uruguay,enzo_francescoli,Enzo Francescoli,MC,10,titular,False
1986_uruguay_alemania_occidental,1986,Uruguay,sergio_santin,Sergio Santin,MC,11,titular,False
1986_uruguay_alemania_occidental,1986,Uruguay,antonio_alzamendi,Antonio Alzamendi,DL,7,titular,False
1986_uruguay_alemania_occidental,1986,Uruguay,jorge_da_silva,Jorge Da Silva,DL,9,titular,False
1986_uruguay_alemania_occidental,1986,Uruguay,mario_saralegui,Mario Saralegui,MC,16,ingresado,False
1986_uruguay_alemania_occidental,1986,Uruguay,venancio_ramos,Venancio Ramos,DL,19,ingresado,False
1986_uruguay_alemania_occidental,1986,Uruguay,rodolf_rodriguez,Rodolfo Rodriguez,AR,1,suplente_no_jugo,False
1986_uruguay_alemania_occidental,1986,Uruguay,celso_otero,Celso Otero,AR,22,suplente_no_jugo,False
1986_uruguay_alemania_occidental,1986,Uruguay,cesar_vega,Cesar Vega,DF,13,suplente_no_jugo,False
1986_uruguay_alemania_occidental,1986,Uruguay,alfonso_pereira,Alfonso Pereira,DF,14,suplente_no_jugo,False
1986_uruguay_alemania_occidental,1986,Uruguay,eliseo_rivero,Eliseo Rivero,DF,15,suplente_no_jugo,False
1986_uruguay_alemania_occidental,1986,Uruguay,jose_salazar,Jose Salazar,MC,17,suplente_no_jugo,False
1986_uruguay_alemania_occidental,1986,Uruguay,ruben_paz,Ruben Paz,MC,18,suplente_no_jugo,False
1986_uruguay_alemania_occidental,1986,Uruguay,carlos_aguilera,Carlos Aguilera,DL,20,suplente_no_jugo,False
1986_uruguay_alemania_occidental,1986,Uruguay,wilmar_cabrera,Wilmar Cabrera,DL,21,suplente_no_jugo,False
1986_uruguay_alemania_occidental,1986,Uruguay,,Omar Borras,DT,,entrenador,False
1986_uruguay_alemania_occidental,1986,Alemania Occidental,harald_schumacher,Harald Schumacher,AR,1,titular,True
1986_uruguay_alemania_occidental,1986,Alemania Occidental,hans_peter_briegel,Hans-Peter Briegel,DF,2,titular,False
1986_uruguay_alemania_occidental,1986,Alemania Occidental,andreas_brehme,Andreas Brehme,DF,3,titular,False
1986_uruguay_alemania_occidental,1986,Alemania Occidental,karl_heinz_foerster,Karl-Heinz Foerster,DF,4,titular,False
1986_uruguay_alemania_occidental,1986,Alemania Occidental,norbert_eder,Norbert Eder,DF,6,titular,False
1986_uruguay_alemania_occidental,1986,Alemania Occidental,thomas_berthold,Thomas Berthold,DF,14,titular,False
1986_uruguay_alemania_occidental,1986,Alemania Occidental,klaus_augenthaler,Klaus Augenthaler,DF,15,titular,False
1986_uruguay_alemania_occidental,1986,Alemania Occidental,lothar_matthaeus,Lothar Matthaeus,MC,8,titular,False
1986_uruguay_alemania_occidental,1986,Alemania Occidental,felix_magath,Felix Magath,MC,10,titular,False
1986_uruguay_alemania_occidental,1986,Alemania Occidental,rudi_voeller,Rudi Voeller,DL,9,titular,False
1986_uruguay_alemania_occidental,1986,Alemania Occidental,klaus_allofs,Klaus Allofs,DL,19,titular,False
1986_uruguay_alemania_occidental,1986,Alemania Occidental,pierre_littbarski,Pierre Littbarski,MC,7,ingresado,False
1986_uruguay_alemania_occidental,1986,Alemania Occidental,karl_heinz_rummenigge,Karl-Heinz Rummenigge,DL,11,ingresado,False
1986_uruguay_alemania_occidental,1986,Alemania Occidental,ulrich_stein,Ulrich Stein,AR,12,suplente_no_jugo,False
1986_uruguay_alemania_occidental,1986,Alemania Occidental,eike_immel,Eike Immel,AR,22,suplente_no_jugo,False
1986_uruguay_alemania_occidental,1986,Alemania Occidental,matthias_herget,Matthias Herget,DF,5,suplente_no_jugo,False
1986_uruguay_alemania_occidental,1986,Alemania Occidental,ditmar_jakobs,Ditmar Jakobs,DF,17,suplente_no_jugo,False
1986_uruguay_alemania_occidental,1986,Alemania Occidental,karl_allgoewer,Karl Allgoewer,MC,13,suplente_no_jugo,False
1986_uruguay_alemania_occidental,1986,Alemania Occidental,olaf_thon,Olaf Thon,MC,16,suplente_no_jugo,False
1986_uruguay_alemania_occidental,1986,Alemania Occidental,uwe_rahn,Uwe Rahn,MC,18,suplente_no_jugo,False
1986_uruguay_alemania_occidental,1986,Alemania Occidental,wolfgang_rolff,Wolfgang Rolff,MC,21,suplente_no_jugo,False
1986_uruguay_alemania_occidental,1986,Alemania Occidental,dieter_hoeness,Dieter Hoeness,DL,20,suplente_no_jugo,False
1986_uruguay_alemania_occidental,1986,Alemania Occidental,,Franz Beckenbauer,DT,,entrenador,False
1986_paraguay_iraq,1986,Paraguay,roberto_fernandez,Roberto Fernandez,AR,1,titular,False
1986_paraguay_iraq,1986,Paraguay,juan_torales,Juan Torales,DF,2,titular,False
1986_paraguay_iraq,1986,Paraguay,cesar_zabala,Cesar Zabala,DF,3,titular,False
1986_paraguay_iraq,1986,Paraguay,vladimiro_schettina,Vladimiro Schettina,DF,4,titular,False
1986_paraguay_iraq,1986,Paraguay,rogelio_delgado,Rogelio Delgado,DF,5,titular,True
1986_paraguay_iraq,1986,Paraguay,jorge_nunez_2,Jorge Núñez,MC,6,titular,False
1986_paraguay_iraq,1986,Paraguay,buenaventura_ferreira,Buenaventura Ferreira,MC,7,titular,False
1986_paraguay_iraq,1986,Paraguay,julio_cesar_romero,Julio Cesar Romero,MC,8,titular,False
1986_paraguay_iraq,1986,Paraguay,adolfino_canete,Adolfino Canete,MC,10,titular,False
1986_paraguay_iraq,1986,Paraguay,roberto_cabanas,Roberto Cabañas,DL,9,titular,False
1986_paraguay_iraq,1986,Paraguay,alfredo_mendoza,Alfredo Mendoza,DL,11,titular,False
1986_paraguay_iraq,1986,Paraguay,jorge_guasch,Jorge Guasch,MC,16,ingresado,False
1986_paraguay_iraq,1986,Paraguay,jorge_battaglia,Jorge Battaglia,AR,12,suplente_no_jugo,False
1986_paraguay_iraq,1986,Paraguay,julian_coronel,Julian Coronel,AR,22,suplente_no_jugo,False
1986_paraguay_iraq,1986,Paraguay,virginio_caceres,Virginio Caceres,DF,13,suplente_no_jugo,False
1986_paraguay_iraq,1986,Paraguay,luis_caballero,Luis Caballero,DF,14,suplente_no_jugo,False
1986_paraguay_iraq,1986,Paraguay,eufemio_cabral,Eufemio Cabral,DF,15,suplente_no_jugo,False
1986_paraguay_iraq,1986,Paraguay,francisco_alcaraz,Francisco Alcaraz,MC,17,suplente_no_jugo,False
1986_paraguay_iraq,1986,Paraguay,rolando_chilavert,Rolando Chilavert,MC,19,suplente_no_jugo,False
1986_paraguay_iraq,1986,Paraguay,evaristo_isasi,Evaristo Isasi,DL,18,suplente_no_jugo,False
1986_paraguay_iraq,1986,Paraguay,ramon_hicks,Ramon Hicks,DL,20,suplente_no_jugo,False
