jugador_id,nombre,nombre_completo,fecha_nacimiento,lugar_nacimiento,altura,apodo,sitio_web,redes_sociales
5634,Sergio Almiron,,18-Nov-1958,,,,,
5635,Yun Kyo Oh,,25-May-1960,,,,,
5636,Pyung Seok Kim,,22-Sep-1958,,,,,
5637,Bum Kun Cha,,22-May-1953,,,,,
5638,Young Se Kim,,21-Apr-1960,,,,,
5639,Kwang Rae Cho,,19-Mar-1954,,,,,
5640,Byung Duk Cho,,26-May-1958,,,,,
5641,Byung Ok Yoo,,02-Mar-1964,,,,,
5642,Sam Soo Kim,,08-Feb-1963,,,,,
5643,Deuk Soo Kang,,16-Ago-1961,,,,,
5644,Nikolai Larionov,,19-Feb-1957,,,,,
5645,Vadim Yevtushenko,,01-Ene-1958,,,,,
5646,Sergei Krakovski,,11-Ago-1960,,,,,
5647,Gennadi Morozov,,30-Dic-1962,,,,,
5648,Aleksandr Bubnov,,10-Oct-1955,,,,,
5649,Peter Disztl,,30-Mar-1960,,,,,
5650,Sandor Sallai,,26-Mar-1960,,,,,
5651,Antal Roth,,14-Sep-1960,,,,,
5652,Jozsef Kardos,,22-Mar-1960,,,,,
5653,Imre Garaba,,29-Jul-1958,,,,,
5654,Antal Nagy,,17-Oct-1956,,,,,
5655,Zoltan Peter,,23-Mar-1958,,,,,
5656,Jozsef Kiprich,,06-Sep-1963,,,,,
5657,Gyorgy Bognar,,05-Nov-1961,,,,,
5658,Laszlo Dajka,,29-Apr-1959,,,,,
5659,Gyozo Burcsa,,13-Mar-1954,,,,,
5660,Jozsef Szendrei,,25-Apr-1954,,,,,
5661,Jozsef Andrusch,,31-Mar-1956,,,,,
5662,Jozsef Csuhay,,12-Jul-1957,,,,,
5663,Laszlo Disztl,,04-Jun-1962,,,,,
5664,Peter Hannich,,30-Mar-1957,,,,,
5665,Jozsef Nagy,,21-Oct-1960,,,,,
5666,Kalman Kovacs,,11-Sep-1965,,,,,
5667,Gyula Hajszan,,09-Oct-1961,,,,,
5668,Badou Zaki,,02-Apr-1959,,,,,
5669,Mustafa El Biyaz,,12-Dic-1960,,,,,
5670,Noureddine Bouyahyaoui,,07-Ene-1955,,,,,
5671,Abdelmajid Dolmy,,19-Apr-1953,,,,,
5672,Aziz Bouderbala,,26-Dic-1960,,,,,
5673,Mustafa Merry,,21-Apr-1958,,,,,
5674,Abdel Aziz Soulaymani,,30-Apr-1958,,,,,
5675,Salaheddine Hmied,,01-Sep-1961,,,,,
5676,Abdelfettah Houdani,,30-Jul-1956,,,,,
5677,Lahcen Oudani,,14-Jul-1959,,,,,
5678,Fadel Jilal,,04-Mar-1964,,,,,
5679,Abdellah Bidar,,19-Ago-1967,,,,,
5680,Mohammed El Haddaoui,,21-Oct-1964,,,,,
5681,Azeddine Amanallah,,07-Apr-1956,,,,,
5682,Abdelfettah Rhiati,,25-Feb-1963,,,,,
5683,Mohamed Sahil,,11-Oct-1963,,,,,
5684,Jozef Mlynarczyk,,20-Sep-1953,,,,,
5685,Marek Ostrowski,,22-Nov-1959,,,,,
5686,Dariusz Kubicki,,06-Jun-1963,,,,,
5687,Waldemar Matysik,,27-Sep-1961,,,,,
5688,Ryszard Komornicki,,14-Ago-1959,,,,,
5689,Kazimierz Przybys,,11-Jul-1960,,,,,
5690,Jan Urban,,14-May-1962,,,,,
5691,Jacek Kazimierski,,17-Ago-1959,,,,,
5692,Jozef Wandzik,,13-Ago-1963,,,,,
5693,Krzysztof Pawlak,,12-Feb-1958,,,,,
5694,Ryszard Tarasiewicz,,27-Apr-1962,,,,,
5695,Jan Karas,,17-Mar-1959,,,,,
5696,Andrzej Zgutczynski,,01-Ene-1958,,,,,
5697,Jan Furtok,,09-Mar-1962,,,,,
5698,Rene Vandereycken,,22-Jul-1953,,,,,
5699,Philippe Desmet,,29-Nov-1958,,,,,
5700,Jacques Munaron,,08-Sep-1956,,,,,
5701,Raymond Mommens,,27-Dic-1958,,,,,
5702,Pablo Larios,,31-Jul-1960,,,,,
5703,Felix Cruz,,04-Apr-1961,,,,,
5704,Tomas Boy,,06-Jun-1952,,,,,
5705,Miguel Espana,,04-Apr-1961,,,,,
5706,Francisco Cruz,,24-May-1966,,,,,
5707,Ignacio Rodriguez,,12-Jun-1956,,,,,
5708,Olaf Heredia,,19-Oct-1957,,,,,
5709,Armando Manzo,,16-Oct-1958,,,,,
5710,Rafael Amador,,16-Nov-1957,,,,,
5711,Alejandro Dominguez,,09-Nov-1961,,,,,
5712,Cristobal Ortega,,25-Jul-1956,,,,,
5713,Bento,,25-Jun-1948,,,,,
5714,Alvaro,,03-Ene-1961,,,,,
5715,Frederico,,06-Apr-1957,,,,,
5716,Oliveira,,08-Jun-1958,,,,,
5717,Inacio,,01-Feb-1955,,,,,
5718,Antonio Sousa,,28-Apr-1957,,,,,
5719,Jose Antonio,,29-Oct-1957,,,,,
5720,Futre,,28-Feb-1966,,,,,
5721,Jorge Martins,,22-Ago-1954,,,,,
5722,Damas,,08-Oct-1947,,,,,
5723,Bandeirinha,,26-Nov-1962,,,,,
5724,Morato,,06-Nov-1964,,,,,
5725,Sobrinho,,05-May-1961,,,,,
5726,Ribeiro,,02-Nov-1957,,,,,
5727,Jaime Magalhaes,,10-Jul-1962,,,,,
5728,Rui Aguas,,28-Apr-1960,,,,,
5729,Kenny Sansom,,26-Sep-1958,,,,,
5730,Glenn Hoddle,,27-Oct-1957,,,,,
5731,Gary Bailey,,09-Ago-1958,,,,,
5732,Viv Anderson,,29-Jul-1956,,,,,
5733,Gary A. Stevens,,30-Mar-1962,,,,,
5734,Peter Reid,,20-Jun-1956,,,,,
5735,Kerry Dixon,,24-Jul-1961,,,,,
5736,Larbi El Hadi,,27-May-1961,,,,,
5737,Mahmoud Guendouz,,24-Feb-1953,,,,,
5738,Noureddine Kourichi,,12-Apr-1954,,,,,
5739,Abdellah Medjadi,,01-Dic-1957,,,,,
5740,Mohamed Kaci Said,,02-May-1958,,,,,
5741,Karim Maroc,,05-Mar-1958,,,,,
5742,Alim Ben Mabrouk,,25-Jun-1960,,,,,
5743,Rachid Harkouk,,19-May-1956,,,,,
5744,Nasser Drid,,22-Ene-1957,,,,,
5745,Mourad Amara,,19-Feb-1959,,,,,
5746,Abdelhamid Sadmi,,01-Ene-1961,,,,,
5747,Mohamed Chaib,,20-May-1958,,,,,
5748,Fadil Megharia,,23-May-1961,,,,,
5749,Fathi Chebel,,19-Ago-1956,,,,,
5750,Fawzi Benkhalidi,,03-Feb-1963,,,,,
5751,Djamel Menad,,22-Jul-1960,,,,,
5752,Pat Jennings,,12-Jun-1945,,,,,
5753,Jimmy Nicholl,,28-Dic-1956,,,,,
5754,John O'Neill,,11-Mar-1958,,,,,
5755,Alan Mcdonald,,12-Oct-1963,,,,,
5756,David Mccreery,,16-Sep-1957,,,,,
5757,Steven Penney,,16-Ene-1964,,,,,
5758,Ian Stewart,,10-Sep-1961,,,,,
5759,Jim Platt,,26-Ene-1952,,,,,
5760,Philip Hughes,,19-Nov-1964,,,,,
5761,John Mcclelland,,07-Dic-1955,,,,,
5762,Paul Ramsey,,03-Sep-1962,,,,,
5763,Bernard Mcnally,,17-Feb-1963,,,,,
5764,David Campbell,,02-Jun-1965,,,,,
5765,James Quinn,,18-Nov-1959,,,,,
5766,Mark Caughey,,27-Ago-1960,,,,,
5767,Willie Miller,,02-May-1955,,,,,
5768,Charlie Nicholas,,30-Dic-1961,,,,,
5769,Paul Sturrock,,10-Oct-1956,,,,,
5770,Frank Mcavennie,,22-Nov-1959,,,,,
5771,Alan Rough,,25-Nov-1951,,,,,
5772,Arthur Albiston,,14-Jul-1957,,,,,
5773,Graeme Sharp,,16-Oct-1960,,,,,
5774,David Cooper,,25-Feb-1956,,,,,
5775,Trols Rasmussen,,07-Apr-1961,,,,,
5776,Soren Busk,,10-Apr-1953,,,,,
5777,Morten Olsen,,14-Ago-1949,,,,,
5778,Jens Bertelsen,,15-Feb-1952,,,,,
5779,John Sivebaek,,25-Oct-1961,,,,,
5780,Jan Molby,,04-Jul-1963,,,,,
5781,Ole Qvist,,25-Feb-1950,,,,,
5782,Lars Hogh,,14-Ene-1959,,,,,
5783,Kent Nielsen,,28-Dic-1961,,,,,
5784,Per Frimann,,04-Jun-1962,,,,,
5785,Jan Bartram,,06-Mar-1962,,,,,
5786,Allan Simonsen,,15-Dic-1952,,,,,
5787,Flemming Christensen,,10-Apr-1958,,,,,
5788,Jorge Barrios,,24-Ene-1961,,,,,
5789,Venancio Ramos,,20-Jun-1959,,,,,
5790,Rodolfo Rodriguez,,20-Ene-1956,,,,,
5791,Celso Otero,,01-Feb-1958,,,,,
5792,Cesar Vega,,02-Sep-1959,,,,,
5793,Alfonso Pereira,,19-Oct-1956,,,,,
5794,Eliseo Rivero,,27-Dic-1957,,,,,
5795,Jose Salazar,,26-Oct-1963,,,,,
5796,Ulrich Stein,,23-Oct-1954,,,,,
5797,Eike Immel,,27-Nov-1960,,,,,
5798,Matthias Herget,,14-Nov-1955,,,,,
5799,Karl Allgoewer,,05-Ene-1957,,,,,
5800,Uwe Rahn,,21-May-1962,,,,,
5801,Wolfgang Rolff,,26-Dic-1959,,,,,
5802,Dieter Hoeness,,07-Ene-1953,,,,,
5803,Roberto Fernandez,,09-Jul-1954,,,,,
5804,Juan Torales,,09-Mar-1956,,,,,
5805,Cesar Zabala,,03-Jun-1961,,,,,
5806,Rogelio Delgado,,12-Oct-1959,,,,,
5807,Buenaventura Ferreira,,14-Jul-1960,,,,,
5808,Adolfino Canete,,13-Sep-1956,,,,,
5809,Jorge Guasch,,17-Ene-1961,,,,,
5810,Jorge Battaglia,,12-May-1960,,,,,
5811,Julian Coronel,,23-Oct-1958,,,,,
5812,Virginio Caceres,,21-May-1962,,,,,
5813,Luis Caballero,,17-Sep-1962,,,,,
5814,Eufemio Cabral,,21-Mar-1955,,,,,
5815,Francisco Alcaraz,,04-Oct-1960,,,,,
5816,Rolando Chilavert,,22-May-1961,,,,,
5817,Evaristo Isasi,,26-Oct-1955,,,,,
5818,Ramon Hicks,,30-May-1960,,,,,
5819,Faustino Alonso,,15-Feb-1961,,,,,
5820,Al Roubai Ghanim,,16-Ago-1961,,,,,
5821,Hussein Ali,,05-May-1961,,,,,
5822,Said Hussein,,21-Ene-1958,,,,,
5823,Qassim Bassim,,22-Mar-1959,,,,,
5824,Abdul-Rahim,,23-May-1963,,,,,
5825,Insayaf Abdulfattah,,02-Feb-1951,,,,,
5826,Ahmed Jassim,,04-May-1960,,,,,
5827,Maad Ibrahim,,30-Jun-1960,,,,,
5828,Karim Mohamed,,01-Apr-1960,,,,,
5829,Obid Annad,,03-Ago-1955,,,,,
5830,Ali Jamal,,02-Feb-1956,,,,,
5831,Mahmoud Shaker,,05-May-1960,,,,,
5832,Mohamed Ismail,,17-Apr-1962,,,,,
5833,Ubaldo Fillol,,21-Jul-1950,,,,,
5834,Luis Galvan,,24-Feb-1948,,,,,
5835,Hector Baley,,16-Nov-1950,,,,,
5836,Enzo Trossero,,23-May-1953,,,,,
5837,Jose Van Tuyne,,13-Dic-1954,,,,,
5838,Juan Barbas,,23-Ago-1959,,,,,
5839,Patricio Hernandez,,16-Ago-1956,,,,,
5840,Santiago Santamaria,,22-Ago-1952,,,,,
5841,Jose Valencia,,03-Oct-1955,,,,,
5842,Marc Baecke,,24-Jul-1956,,,,,
5843,Maurits De Schrijver,,26-Jun-1951,,,,,
5844,Guy Vandersmissen,,25-Dic-1957,,,,,
5845,Theo Custers,,10-Ago-1950,,,,,
5846,Gerard Plessers,,30-Mar-1959,,,,,
5847,Rene Verheyen,,20-Mar-1952,,,,,
5848,Marc Millecamps,,09-Oct-1950,,,,,
5849,Francois Van Der Elst,,01-Dic-1954,,,,,
5850,Leandro,,17-Mar-1959,,,,,
5851,Luizinho,,22-Oct-1958,,,,,
5852,Paulo Isidoro,,03-Ago-1953,,,,,
5853,Edevaldo,,28-Ene-1958,,,,,
5854,Juninho,,29-Ago-1958,,,,,
5855,Pedrinho,,22-Oct-1957,,,,,
5856,Renato,,21-Feb-1957,,,,,
5857,Tengiz Sulakvelidze,,23-Jul-1956,,,,,
5858,Vitali Daraselia,,09-Oct-1957,,,,,
5859,Yuri Susloparov,,14-Ago-1958,,,,,
5860,Sergei Andreyev,,16-May-1956,,,,,
5861,Victor Chanov,,21-Jul-1959,,,,,
5862,Viacheslav Chanov,,23-Oct-1951,,,,,
5863,Oleg Romantsev,,04-Ene-1954,,,,,
5864,Leonid Buryak,,10-Jul-1953,,,,,
5865,Dino Zoff,,28-Feb-1942,,,,,
5866,Ivano Bordon,,13-Apr-1951,,"1.86 m / 6' 1""",,,
5867,Giuseppe Dossena,,02-May-1958,,,,,
5868,Franco Selvaggi,,15-May-1953,,,,,
5869,Pawel Janas,,04-Mar-1953,,,,,
5870,Jan Jalocha,,18-Jul-1957,,,,,
5871,Andrzej Iwan,,10-Nov-1959,,,,,
5872,Marek Kusto,,29-Apr-1954,,,,,
5873,Piotr Mowlik,,21-Apr-1951,,,,,
5874,Marek Dziuba,,19-Dic-1955,,,,,
5875,Tadeusz Dolny,,07-May-1958,,,,,
5876,Piotr Skrobowski,,16-Oct-1961,,,,,
5877,Rafael Salguero,,10-Ago-1951,,,,,
5878,Jorge Olaechea,,27-Ago-1956,,,,,
5879,Julio Cesar Uribe,,09-May-1958,,,,,
5880,German Leguia,,02-Ene-1954,,,,,
5881,Juan Carlos Oblitas,,16-Feb-1951,,,,,
5882,Geronimo Barbadillo,,24-Sep-1952,,,,,
5883,Eusebio Acasuzo,,08-Apr-1952,,,,,
5884,Jose Gonzales Ganoza,,10-Jul-1954,,,,,
5885,Hugo Gastulo,,09-Ene-1958,,,,,
5886,Oscar Arizaga,,20-Ago-1957,,,,,
5887,Miguel Gutierrez,,19-Nov-1956,,,,,
5888,Eduardo Malasquez,,13-Oct-1957,,,,,
5889,Percy Rojas,,16-Sep-1949,,"1.76 m / 5' 9""",,,
5890,Luis Reyna,,06-May-1959,,,,,
5891,Franco Navarro,,10-Nov-1961,,,,,
5892,Michel Kaham,,01-Jun-1952,,,,,
5893,Jean Onana,,13-Oct-1951,,,,,
5894,Ephrem Mbom,,18-Jul-1954,,,,,
5895,Theophile Abega,,09-Jul-1954,,,,,
5896,Jacques Nguea,,08-Nov-1955,,,,,
5897,Jean-Pierre Tokoto,,26-Ene-1948,,,,,
5898,Paul Bahoken,,07-Jul-1955,,,,,
5899,Simon Tchobang,,31-Ago-1951,,,,,
5900,Edmond Enoka,,17-Dic-1955,,,,,
5901,Francois Ndoumbe Lea,,30-Ene-1954,,,,,
5902,Charles Toube,,22-Ene-1958,,,,,
5903,Joseph Kamga,,17-Ago-1953,,,,,
5904,Joseph Enanga,,18-Nov-1956,,,,,
5905,Alain Eyobo-Makongo,,17-Oct-1961,,,,,
5906,Ernest Ebongue,,15-May-1962,,,,,
5907,Danny Mcgrain,,01-May-1950,,,,,
5908,Frank Gray,,27-Oct-1954,,,,,
5909,Alan Hansen,,13-Jun-1955,,,,,
5910,Allan Evans,,12-Oct-1956,,,,,
5911,Alan Brazil,,15-Jun-1959,,,,,
5912,George Wood,,26-Sep-1952,,,,,
5913,George Burley,,03-Jun-1956,,,,,
5914,Asa Hartford,,24-Oct-1950,,,,,
5915,David Provan,,08-May-1956,,,,,
5916,Frank Van Hattum,,17-Nov-1958,,,,,
5917,Robert Almond,,16-Apr-1951,,,,,
5918,Sam Malcolmson,,02-Apr-1948,,,,,
5919,Adrian Elrick,,29-Sep-1949,,,,,
5920,John Hill,,07-Ene-1950,,,,,
5921,Keith Mckay,,08-Dic-1956,,,,,
5922,Kenny Cresswell,,04-Jun-1958,,,,,
5923,Allan Boath,,14-Dic-1958,,,,,
5924,Wynton Rufer,,29-Dic-1962,,,,,
5925,Ricki Herbert,,10-Apr-1961,,,,,
5926,Duncan Cole,,12-Jul-1958,,,,,
5927,Richard Wilson,,08-May-1956,,,,,
5928,Barry Pickering,,12-Dic-1956,,,,,
5929,Glen Dods,,07-Jul-1957,,,,,
5930,Dave Bright,,29-Nov-1949,,,,,
5931,Glen Adam,,22-May-1959,,,,,
5932,Peter Simonsen,,17-Apr-1959,,,,,
5933,Billy Mcclure,,04-Ene-1958,,,,,
5934,Brian Turner,,31-Jul-1949,,,,,
5935,Grant Turner,,07-Oct-1958,,,,,
5936,Ferenc Meszaros,,11-Apr-1950,,,,,
5937,Laszlo Balint,,01-Feb-1948,,,,,
5938,Sandor Muller,,21-Sep-1948,,,,,
5939,Bela Katzirz,,27-Jul-1953,,,,,
5940,Imre Kiss,,10-Ago-1957,,,,,
5941,Tibor Rab,,02-Oct-1955,,,,,
5942,Attila Kerekes,,04-Apr-1954,,,,,
5943,Ferenc Csongradi,,29-Mar-1956,,,,,
5944,Bela Bodonyi,,14-Sep-1956,,,,,
5945,Luis Guevara Mora,,02-Sep-1961,,,,,
5946,Mario Castillo,,30-Oct-1951,,,,,
5947,Jose Jovel,,26-May-1951,,,,,
5948,Jaime Rodriguez,,17-Ene-1959,,,,,
5949,Joaquin Ventura,,27-Oct-1956,,,,,
5950,Jose Rugamas,,05-Jun-1953,,,,,
5951,Jose Huezo,,06-Jun-1956,,,,,
5952,Francisco Hernandez,,11-Dic-1958,,,,,
5953,Jorge Gonzalez,,13-May-1958,,,,,
5954,Jose Rivas,,12-May-1958,,,,,
5955,Julio Hernandez,,31-Ene-1958,,,,,
5956,Jose Munguia,,28-Oct-1959,,,,,
5957,Miguel Diaz,,27-Ene-1957,,,,,
5958,Silvio Aquino,,30-Jun-1949,,,,,
5959,Mauricio Alfaro,,13-Feb-1956,,,,,
5960,Guillermo Ragazzone,,05-Ene-1956,,,,,
5961,Bernd Franke,,12-Feb-1948,,,,,
5962,Wilfried Hannes,,17-May-1957,,,,,
5963,Holger Hieronymus,,22-Feb-1959,,,,,
5964,Stephan Engels,,06-Sep-1960,,,,,
5965,Thomas Allofs,,17-Nov-1959,,,,,
5966,Mahdi Cerbah,,03-Ene-1953,,,,,
5967,Chaabane Merzekane,,08-Mar-1959,,,,,
5968,Ali Fergani,,21-Sep-1952,,,,,
5969,Mustafa Dahleb,,08-Feb-1952,,,,,
5970,Salah Larbes,,16-Sep-1952,,,,,
5971,Yacine Bentala,,24-Sep-1955,,,,,
5972,Mustafa Kouici,,16-Apr-1954,,,,,
5973,Abdelkader Horr,,10-Nov-1953,,,,,
5974,Ali Bencheikh,,09-Ene-1955,,,,,
5975,Hocine Yahi,,25-Apr-1960,,,,,
5976,Djamel Tlemcani,,16-Apr-1955,,,,,
5977,Abdelmajid Bourebbou,,16-Mar-1951,,,,,
5978,Luis Arconada,,26-Jun-1954,,,,,
5979,Miguel Tendillo,,01-Feb-1961,,,,,
5980,Miguel Alonso,,01-Feb-1953,,,,,
5981,Jesus Satrustegui,,12-Ene-1954,,,,,
5982,Miguel Angel,,24-Dic-1947,,,,,
5983,Santiago Urquiaga,,14-Apr-1958,,,,,
5984,Pedro Uralde,,02-Mar-1958,,,,,
5985,Santillana,,23-Ago-1952,,,,,
5986,Quini,,23-Sep-1949,,,,,
5987,Julio Cesar Arzu,,05-Jun-1954,,,,,
5988,Cesar Gutierrez,,07-May-1954,,,,,
5989,Jaime Villegas,,05-Jul-1950,,,,,
5990,Jose Bulnes,,21-Oct-1946,,,,,
5991,Allan Costly,,13-Feb-1954,,,,,
5992,Porfirio Betancourt,,10-Oct-1957,,,,,
5993,Jose Figueroa,,15-Dic-1959,,,,,
5994,Prudencio Norales,,20-Apr-1956,,,,,
5995,Carlos Cabellero,,05-Dic-1958,,,,,
5996,Jose Nazar,,07-Sep-1953,,,,,
5997,Jimmy Steward,,09-Dic-1946,,,,,
5998,Domingo Drummond,,14-Apr-1957,,,,,
5999,Jose Cruz,,12-Jun-1949,,,,,
6000,Javier Toledo,,30-Sep-1959,,,,,
6001,David Bueso,,05-May-1955,,,,,
6002,Juan Cruz,,27-Feb-1959,,,,,
6003,Roberto Bailey,,10-Ago-1952,,,,,
6004,Celso Guity,,07-Ago-1955,,,,,
6005,Mick Mills,,04-Ene-1949,,,,,
6006,Phil Thompson,,21-Ene-1954,,,,,
6007,Steve Coppell,,09-Jul-1955,,,,,
6008,Graham Rix,,23-Oct-1957,,,,,
6009,Philip Neal,,20-Feb-1951,,,,,
6010,Ray Clemence,,05-Ago-1948,,,,,
6011,Joe Corrigan,,18-Nov-1948,,,,,
6012,Steve Foster,,24-Sep-1957,,,,,
6013,Trevor Brooking,,02-Oct-1948,,,,,
6014,Terry Mcdermott,,08-Dic-1951,,,,,
6015,Kevin Keegan,,14-Feb-1951,,,,,
6016,Peter Withe,,30-Ago-1951,,,,,
6017,Tony Woodcock,,06-Dic-1955,,,,,
6018,Jean-Luc Ettori,,29-Jul-1955,,,,,
6019,Jean-Francois Larios,,27-Ago-1956,,,,,
6020,Dominique Baratelli,,26-Dic-1947,,,,,
6021,Jean Castaneda,,20-Mar-1957,,,,,
6022,Gerard Janvion,,21-Ago-1953,,,,,
6023,Philippe Mahut,,04-Mar-1956,,,,,
6024,Zdenek Hruska,,25-Jul-1954,,,,,
6025,Jan Fiala,,19-May-1956,,,,,
6026,Ladislav Jurkemik,,20-Jul-1953,,,,,
6027,Jozef Barmos,,28-Ago-1954,,,,,
6028,Jozef Kukucka,,13-Mar-1957,,,,,
6029,Jan Berger,,27-Nov-1955,,,,,
6030,Tomas Kriz,,17-Mar-1959,,,,,
6031,Zdenek Nehoda,,09-May-1952,,,,,
6032,Petr Janecka,,25-Nov-1957,,,,,
6033,Premysl Bicovsky,,18-Ago-1950,,,,,
6034,Vlastimil Petrzela,,20-Jul-1953,,,,,
6035,Stanislav Seman,,08-Ago-1952,,,,,
6036,Karel Stromsik,,12-Apr-1958,,,,,
6037,Frantisek Jakubec,,12-Apr-1956,,,,,
6038,Rostilav Vojacek,,23-Feb-1949,,,,,
6039,Libor Radimec,,22-May-1950,,,,,
6040,Frantisek Stambacher,,13-Feb-1953,,,,,
6041,Marian Masny,,13-Ago-1950,,,,,
6042,Ahmed Al Tarabulsi,,22-Mar-1947,,,,,
6043,Mahboud Mubarak,,17-Sep-1955,,,,,
6044,Walid Al Mubarak,,18-Nov-1959,,,,,
6045,Abdullah Mayuf,,03-Dic-1953,,,,,
6046,Saad Al Hutti,,24-May-1954,,,,,
6047,Mohamed Karam,,01-Ene-1955,,,,,
6048,Jasem Sultan,,25-Oct-1953,,,,,
6049,Adam Adam,,23-Sep-1957,,,,,
6050,Jassem Bahman,,15-Feb-1958,,,,,
6051,Jamal Al Qabandi,,07-Apr-1959,,,,,
6052,Mubarak Mubarak,,01-Ene-1961,,,,,
6053,Sami Al Hashash,,15-Sep-1959,,,,,
6054,Hamud Al Shemmari,,26-Sep-1960,,,,,
6055,Nasser Al Ghanem,,04-Apr-1961,,,,,
6056,Yusuf Faraj,,20-Sep-1958,,,,,
6057,Mouayad Al Haddad,,01-Ene-1960,,,,,
6058,Abdulaziz Mohammed,,04-Dic-1962,,,,,
6059,Dragan Pantelic,,09-Dic-1951,,,,,
6060,Velimir Zajec,,12-Feb-1956,,,,,
6061,Nikola Jovanovic,,18-Sep-1952,,,,,
6062,Milos Hrstic,,20-Nov-1955,,,,,
6063,Ivan Pudar,,16-Ago-1961,,,,,
6064,Ratko Svilar,,06-May-1950,,,,,
6065,Ive Jerolimov,,30-Mar-1958,,,,,
6066,Zoran Vujovic,,26-Ago-1958,,,,,
6067,Zvonko Zivkovic,,31-Oct-1959,,,,,
6068,Jurica Jerkovic,,25-Feb-1950,,,,,
6069,Milos Sestic,,08-Ago-1956,,,,,
6070,Stjepan Deveric,,20-Ago-1961,,,,,
6071,Vahid Halilhodzic,,15-Oct-1952,,,,,
6072,Predrag Pasic,,18-Oct-1958,,,,,
6073,Chris Nicholl,,12-Oct-1946,,,,,
6074,Martin O'Neill,,01-Mar-1952,,,,,
6075,George Dunlop,,16-Ene-1956,,,,,
6076,Sammy Nelson,,01-Apr-1949,,,,,
6077,Tommy Cassidy,,18-Nov-1950,,,,,
6078,Thomas Finney,,06-Nov-1952,,,,,
6079,John Jameson,,11-Mar-1958,,,,,
6080,Jim Cleary,,27-May-1956,,,,,
6081,Noel Brotherston,,18-Nov-1956,,,,,
6082,Felix Healey,,27-Sep-1955,,,,,
6083,Bobby Campbell,,13-Sep-1956,,,,,
6084,Mario Osben,,14-Jul-1950,,,,,
6085,Rene Valenzuela,,20-Apr-1955,,,,,
6086,Vladimir Bigorra,,09-Ago-1954,,,,,
6087,Elias Figueroa,,25-Oct-1946,,,,,
6088,Eduardo Bonvallet,,13-Ene-1955,,,,,
6089,Patricio Yanez,,20-Ene-1961,,,,,
6090,Manuel Rojas,,13-Jun-1954,,,,,
6091,Oscar Wirth,,05-Nov-1955,,,,,
6092,Marco Cornez,,15-Oct-1957,,,,,
6093,Mario Soto,,10-Jul-1950,,,,,
6094,Oscar Rojas,,15-Nov-1958,,,,,
6095,Mario Galindo,,10-Ago-1951,,,,,
6096,Enzo Escobar,,10-Nov-1951,,,,,
6097,Carlos Rivas,,24-May-1953,,,,,
6098,Raul Ormeno,,21-Jun-1958,,,,,
6099,Friedl Koncilia,,25-Feb-1948,,,,,
6100,Bernd Krauss,,08-May-1957,,,,,
6101,Heribert Weber,,28-Jun-1955,,,,,
6102,Ernst Baumeister,,22-Ene-1957,,,,,
6103,Gernot Jurtin,,09-Sep-1955,,,,,
6104,Herbert Feurer,,14-Ene-1954,,,,,
6105,Gerald Messlender,,01-Oct-1961,,,,,
6106,Johann Pregesbauer,,08-Jun-1958,,,,,
6107,Kurt Jara,,14-Oct-1950,,,,,
6108,Hans Dihanich,,24-Oct-1958,,,,,
6109,Max Hagmayr,,16-Nov-1956,,,,,
6110,Kurt Welzl,,06-Nov-1954,,,,,
6111,Rolf Ruessmann,,13-Oct-1950,,,,,
6112,Herbert Zimmermann,,01-Jul-1954,,,,,
6113,Erich Beer,,09-Dic-1946,,,,,
6114,Rudi Kargus,,15-Ago-1952,,,,,
6115,Dieter Burdenski,,26-Nov-1950,,,,,
6116,Bernd Dietz,,22-Mar-1948,,,,,
6117,Hans-Georg Schwarzenbeck,,03-Apr-1948,,,,,
6118,Harald Konopka,,18-Nov-1952,,,,,
6119,Gerd Zewe,,13-Jun-1950,,,,,
6120,Ronald Worm,,07-Oct-1953,,,,,
6121,Jan Tomaszewski,,09-Ene-1948,,,,,
6122,Antoni Szymanowski,,13-Ene-1951,,,,,
6123,Adam Nawalka,,23-Oct-1957,,,,,
6124,Bohdan Masztaler,,19-Sep-1949,,,,,
6125,Wlodek Lubanski,,28-Feb-1947,,,,,
6126,Zygmunt Kukla,,21-Ene-1948,,,,,
6127,Zdzislaw Kostrzewa,,26-Oct-1955,,,,,
6128,Wojciech Rudy,,24-Oct-1952,,,,,
6129,Miroslav Justek,,23-Sep-1948,,,,,
6130,Wlodzimierz Mazur,,18-Apr-1954,,,,,
6131,Mokhtar Naili,,03-Sep-1953,,,,,
6132,Mohsen Labidi,,15-Ene-1954,,,,,
6133,Omar Jebali,,24-Dic-1956,,,,,
6134,Agrebi Ben Rehaiem,,20-Mar-1951,,,,,
6135,Temime Lakhzami,,01-Ene-1949,,,,,
6136,Mohamed Akid,,05-Jul-1949,,,,,
6137,Raouf Ben Aziza,,23-Sep-1953,,,,,
6138,Khemais Labidi,,30-Ago-1950,,,,,
6139,Salah Karoui,,11-Sep-1951,,,,,
6140,Sadouk Sassi,,15-Nov-1945,,,,,
6141,Lamine Ben Aziza,,10-Nov-1952,,,,,
6142,Ridha Ellouz,,27-Apr-1953,,,,,
6143,Kamel Chebali,,09-Mar-1954,,,,,
6144,Khaled Gasmi,,08-Apr-1953,,,,,
6145,Nejib Liman,,12-Jun-1953,,,,,
