anio,seleccion,seleccion_slug,jugador,jugador_slug,posicion,camiseta,fecha_nacimiento,altura,club,rol
2006,Suecia,suecia,Rami Shaaban,rami_shaaban,AR,23,30-Jun-1975,"1.93 m / 6' 3""","30-Jun-1975 1.93 m / 6' 3""",jugador
2006,Suecia,suecia,Mikael Nilsson,mikael_nilsson,DF,2,24-Jun-1978,"1.82 m / 5' 11""","24-Jun-1978 1.82 m / 5' 11""",jugador
2006,Suecia,suecia,Olof Mellberg,olof_mellberg,DF,3,03-Sep-1977,"1.84 m / 6' 0""","03-Sep-1977 1.84 m / 6' 0""",jugador
2006,Suecia,suecia,Teddy Lucic,teddy_lucic,DF,4,15-Apr-1973,"1.87 m / 6' 1""","15-Apr-1973 1.87 m / 6' 1""",jugador
2006,Suecia,suecia,Erik Edman,erik_edman,DF,5,11-Nov-1978,"1.79 m / 5' 10""","11-Nov-1978 1.79 m / 5' 10""",jugador
2006,Suecia,suecia,Petter Hansson,petter_hansson,DF,13,14-Dic-1976,"1.86 m / 6' 1""","14-Dic-1976 1.86 m / 6' 1""",jugador
2006,Suecia,suecia,Fredrik Stenman,fredrik_stenman,DF,14,02-Jun-1983,"1.87 m / 6' 1""","02-Jun-1983 1.87 m / 6' 1""",jugador
2006,Suecia,suecia,Karl Svensson,karl_svensson,DF,15,21-Mar-1984,"1.89 m / 6' 2""","21-Mar-1984 1.89 m / 6' 2""",jugador
2006,Suecia,suecia,Tobias Linderoth,tobias_linderoth,MC,6,21-Apr-1979,"1.77 m / 5' 9""","21-Apr-1979 1.77 m / 5' 9""",jugador
2006,Suecia,suecia,Niclas Alexandersson,niclas_alexandersson,MC,7,29-Dic-1971,"1.81 m / 5' 11""","29-Dic-1971 1.81 m / 5' 11""",jugador
2006,Suecia,suecia,Anders Svensson,anders_svensson,MC,8,17-Jul-1976,"1.77 m / 5' 9""","17-Jul-1976 1.77 m / 5' 9""",jugador
2006,Suecia,suecia,Fredrik Ljungberg,fredrik_ljungberg,MC,9,16-Apr-1977,"1.76 m / 5' 9""","16-Apr-1977 1.76 m / 5' 9""",jugador
2006,Suecia,suecia,Kim Kallstrom,kim_kallstrom,MC,16,24-Ago-1982,"1.81 m / 5' 11""","24-Ago-1982 1.81 m / 5' 11""",jugador
2006,Suecia,suecia,Daniel Andersson,daniel_andersson,MC,19,28-Ago-1977,"1.78 m / 5' 10""","28-Ago-1977 1.78 m / 5' 10""",jugador
2006,Suecia,suecia,Christian Wilhelmsson,christian_wilhelmsson,MC,21,08-Dic-1979,"1.77 m / 5' 9""","08-Dic-1979 1.77 m / 5' 9""",jugador
2006,Suecia,suecia,Zlatan Ibrahimovic,zlatan_ibrahimovic,DL,10,03-Oct-1981,"1.95 m / 6' 5""","03-Oct-1981 1.95 m / 6' 5""",jugador
2006,Suecia,suecia,Henrik Larsson,henrik_larsson,DL,11,20-Sep-1971,"1.77 m / 5' 9""","20-Sep-1971 1.77 m / 5' 9""",jugador
2006,Suecia,suecia,Johan Elmander,johan_elmander,DL,17,27-May-1981,"1.88 m / 6' 2""","27-May-1981 1.88 m / 6' 2""",jugador
2006,Suecia,suecia,Mattias Jonson,mattias_jonson,DL,18,16-Ene-1974,"1.78 m / 5' 10""","16-Ene-1974 1.78 m / 5' 10""",jugador
2006,Suecia,suecia,Marcus Allback,marcus_allback,DL,20,05-Jul-1973,"1.80 m / 5' 10""","05-Jul-1973 1.80 m / 5' 10""",jugador
2006,Suecia,suecia,Markus Rosenberg,markus_rosenberg,DL,22,27-Sep-1982,"1.84 m / 6' 0""","27-Sep-1982 1.84 m / 6' 0""",jugador
2006,Suecia,suecia,Lars Lagerback,,DT,,,,,entrenador
2006,Suiza,suiza,Pascal Zuberbuehler,pascal_zuberbuehler,AR,1,08-Ene-1971,"1.97 m / 6' 5""","08-Ene-1971 1.97 m / 6' 5""",jugador
2006,Suiza,suiza,Diego Benaglio,diego_benaglio,AR,12,08-Sep-1983,"1.93 m / 6' 3""","08-Sep-1983 1.93 m / 6' 3""",jugador
2006,Suiza,suiza,Fabio Coltorti,fabio_coltorti,AR,21,03-Dic-1980,"1.97 m / 6' 5""","03-Dic-1980 1.97 m / 6' 5""",jugador
2006,Suiza,suiza,Johan Djourou,johan_djourou,DF,2,18-Ene-1987,"1.92 m / 6' 3""","18-Ene-1987 1.92 m / 6' 3""",jugador
2006,Suiza,suiza,Ludovic Magnin,ludovic_magnin,DF,3,20-Apr-1979,"1.86 m / 6' 1""","20-Apr-1979 1.86 m / 6' 1""",jugador
2006,Suiza,suiza,Philippe Senderos,philippe_senderos,DF,4,14-Feb-1985,"1.90 m / 6' 2""","14-Feb-1985 1.90 m / 6' 2""",jugador
2006,Suiza,suiza,Stephane Grichting,stephane_grichting,DF,13,30-Mar-1979,"1.86 m / 6' 1""","30-Mar-1979 1.86 m / 6' 1""",jugador
2006,Suiza,suiza,Christoph Spycher,christoph_spycher,DF,17,30-Mar-1978,"1.74 m / 5' 8""","30-Mar-1978 1.74 m / 5' 8""",jugador
2006,Suiza,suiza,Patrick Mueller,patrick_mueller,DF,20,17-Dic-1976,"1.82 m / 5' 11""","17-Dic-1976 1.82 m / 5' 11""",jugador
2006,Suiza,suiza,Philipp Degen,philipp_degen,DF,23,15-Feb-1983,"1.84 m / 6' 0""","15-Feb-1983 1.84 m / 6' 0""",jugador
2006,Suiza,suiza,Xavier Margairaz,xavier_margairaz,MC,5,07-Ene-1984,"1.85 m / 6' 0""","07-Ene-1984 1.85 m / 6' 0""",jugador
2006,Suiza,suiza,Johann Vogel,johann_vogel,MC,6,08-Mar-1977,"1.75 m / 5' 8""","08-Mar-1977 1.75 m / 5' 8""",jugador
2006,Suiza,suiza,Ricardo Cabanas,ricardo_cabanas,MC,7,17-Ene-1979,"1.73 m / 5' 8""","17-Ene-1979 1.73 m / 5' 8""",jugador
2006,Suiza,suiza,Raphael Wicky,raphael_wicky,MC,8,26-Apr-1977,"1.78 m / 5' 10""","26-Apr-1977 1.78 m / 5' 10""",jugador
2006,Suiza,suiza,Blerim Dzemaili,blerim_dzemaili,MC,15,12-Apr-1986,"1.79 m / 5' 10""","12-Apr-1986 1.79 m / 5' 10""",jugador
2006,Suiza,suiza,Tranquillo Barnetta,tranquillo_barnetta,MC,16,22-May-1985,"1.76 m / 5' 9""","22-May-1985 1.76 m / 5' 9""",jugador
2006,Suiza,suiza,Valon Behrami,valon_behrami,MC,19,19-Apr-1985,"1.84 m / 6' 0""","19-Apr-1985 1.84 m / 6' 0""",jugador
2006,Suiza,suiza,Hakan Yakin,hakan_yakin,MC,22,22-Feb-1977,"1.80 m / 5' 10""","22-Feb-1977 1.80 m / 5' 10""",jugador
2006,Suiza,suiza,Alexander Frei,alexander_frei,DL,9,15-Jul-1979,"1.80 m / 5' 10""","15-Jul-1979 1.80 m / 5' 10""",jugador
2006,Suiza,suiza,Daniel Gygax,daniel_gygax,DL,10,28-Ago-1981,"1.79 m / 5' 10""","28-Ago-1981 1.79 m / 5' 10""",jugador
2006,Suiza,suiza,Marco Streller,marco_streller,DL,11,18-Jun-1981,"1.95 m / 6' 4""","18-Jun-1981 1.95 m / 6' 4""",jugador
2006,Suiza,suiza,David Degen,david_degen,DL,14,15-Feb-1983,"1.83 m / 6' 0""","15-Feb-1983 1.83 m / 6' 0""",jugador
2006,Suiza,suiza,Mauro Lustrinelli,mauro_lustrinelli,DL,18,26-Feb-1976,"1.73 m / 5' 8""","26-Feb-1976 1.73 m / 5' 8""",jugador
2006,Suiza,suiza,Koebi Kuhn,,DT,,,,,entrenador
2006,Togo,togo,Ouro-Nimini Tchagnirou,ouro_nimini_tchagnirou,AR,1,31-Dic-1977,"1.90 m / 6' 2""","31-Dic-1977 1.90 m / 6' 2""",jugador
2006,Togo,togo,Kossi Agassa,kossi_agassa,AR,16,02-Jul-1978,"1.90 m / 6' 2""","02-Jul-1978 1.90 m / 6' 2""",jugador
2006,Togo,togo,Kodjovi Obilale,kodjovi_obilale,AR,22,08-Oct-1984,"1.93 m / 6' 3""","08-Oct-1984 1.93 m / 6' 3""",jugador
2006,Togo,togo,Dare Nibombe,dare_nibombe,DF,2,16-Jun-1980,"1.96 m / 6' 5""","16-Jun-1980 1.96 m / 6' 5""",jugador
2006,Togo,togo,Jean-Paul Abalo,jean_paul_abalo,DF,3,26-Jun-1975,"1.77 m / 5' 9""","26-Jun-1975 1.77 m / 5' 9""",jugador
2006,Togo,togo,Massamasso Tchangai,massamasso_tchangai,DF,5,08-Ago-1978,"1.83 m / 6' 0""","08-Ago-1978 1.83 m / 6' 0""",jugador
2006,Togo,togo,Eric Akoto,eric_akoto,DF,12,20-Jul-1980,"1.92 m / 6' 3""","20-Jul-1980 1.92 m / 6' 3""",jugador
2006,Togo,togo,Ludovic Assemoassa,ludovic_assemoassa,DF,19,18-Sep-1980,"1.84 m / 6' 0""","18-Sep-1980 1.84 m / 6' 0""",jugador
2006,Togo,togo,Assimiou Toure,assimiou_toure,DF,23,01-Ene-1988,"1.80 m / 5' 10""","01-Ene-1988 1.80 m / 5' 10""",jugador
2006,Togo,togo,Yao Aziawonou,yao_aziawonou,MC,6,30-Nov-1979,"1.85 m / 6' 0""","30-Nov-1979 1.85 m / 6' 0""",jugador
2006,Togo,togo,Kuami Agboh,kuami_agboh,MC,8,28-Dic-1977,"1.77 m / 5' 9""","28-Dic-1977 1.77 m / 5' 9""",jugador
2006,Togo,togo,Thomas Dossevi,thomas_dossevi,MC,9,06-Mar-1979,"1.83 m / 6' 0""","06-Mar-1979 1.83 m / 6' 0""",jugador
2006,Togo,togo,Cherif Toure Mamam,cherif_toure_mamam,MC,10,13-Ene-1983,"1.82 m / 5' 11""","13-Ene-1983 1.82 m / 5' 11""",jugador
2006,Togo,togo,Alaixys Romao,alaixys_romao,MC,15,18-Ene-1984,"1.80 m / 5' 10""","18-Ene-1984 1.80 m / 5' 10""",jugador
2006,Togo,togo,Affo Erassa,affo_erassa,MC,20,19-Feb-1983,"1.90 m / 6' 2""","19-Feb-1983 1.90 m / 6' 2""",jugador
2006,Togo,togo,Franck Atsou,franck_atsou,MC,21,01-Ago-1978,"1.88 m / 6' 2""","01-Ago-1978 1.88 m / 6' 2""",jugador
2006,Togo,togo,Emmanuel Adebayor,emmanuel_adebayor,DL,4,26-Feb-1984,"1.90 m / 6' 2""","26-Feb-1984 1.90 m / 6' 2""",jugador
2006,Togo,togo,Moustapha Salifou,moustapha_salifou,DL,7,01-Jun-1983,"1.80 m / 5' 10""","01-Jun-1983 1.80 m / 5' 10""",jugador
2006,Togo,togo,Robert Malm,robert_malm,DL,11,21-Ago-1973,"1.79 m / 5' 10""","21-Ago-1973 1.79 m / 5' 10""",jugador
2006,Togo,togo,Richmond Forson,richmond_forson,DL,13,23-May-1980,"1.80 m / 5' 10""","23-May-1980 1.80 m / 5' 10""",jugador
2006,Togo,togo,Adekanmi Olufade,adekanmi_olufade,DL,14,07-Ene-1980,"1.70 m / 5' 6""","07-Ene-1980 1.70 m / 5' 6""",jugador
2006,Togo,togo,Mohamed Kader,mohamed_kader,DL,17,08-Apr-1979,"1.74 m / 5' 8""","08-Apr-1979 1.74 m / 5' 8""",jugador
2006,Togo,togo,Yao Junior Senaya,yao_junior_senaya,DL,18,19-Apr-1984,"1.67 m / 5' 5""","19-Apr-1984 1.67 m / 5' 5""",jugador
2006,Togo,togo,Otto Pfister,,DT,,,,,entrenador
2006,Trinidad y Tobago,trinidad_y_tobago,Shaka Hislop,shaka_hislop,AR,1,22-Feb-1969,"1.93 m / 6' 3""","22-Feb-1969 1.93 m / 6' 3""",jugador
2006,Trinidad y Tobago,trinidad_y_tobago,Kelvin Jack,kelvin_jack,AR,21,29-Apr-1976,"1.93 m / 6' 3""","29-Apr-1976 1.93 m / 6' 3""",jugador
2006,Trinidad y Tobago,trinidad_y_tobago,Clayton Ince,clayton_ince,AR,22,13-Jul-1972,"1.91 m / 6' 3""","13-Jul-1972 1.91 m / 6' 3""",jugador
2006,Trinidad y Tobago,trinidad_y_tobago,Ian Cox,ian_cox,DF,2,25-Mar-1971,"1.83 m / 6' 0""","25-Mar-1971 1.83 m / 6' 0""",jugador
2006,Trinidad y Tobago,trinidad_y_tobago,Avery John,avery_john,DF,3,18-Jun-1975,"1.83 m / 6' 0""","18-Jun-1975 1.83 m / 6' 0""",jugador
2006,Trinidad y Tobago,trinidad_y_tobago,Marvin Andrews,marvin_andrews,DF,4,22-Dic-1975,"1.87 m / 6' 1""","22-Dic-1975 1.87 m / 6' 1""",jugador
2006,Trinidad y Tobago,trinidad_y_tobago,Brent Sancho,brent_sancho,DF,5,13-Mar-1977,"1.85 m / 6' 0""","13-Mar-1977 1.85 m / 6' 0""",jugador
2006,Trinidad y Tobago,trinidad_y_tobago,Dennis Lawrence,dennis_lawrence,DF,6,01-Ago-1974,"2.01 m / 6' 7""","01-Ago-1974 2.01 m / 6' 7""",jugador
2006,Trinidad y Tobago,trinidad_y_tobago,Cyd Gray,cyd_gray,DF,8,21-Nov-1976,"1.73 m / 5' 8""","21-Nov-1976 1.73 m / 5' 8""",jugador
2006,Trinidad y Tobago,trinidad_y_tobago,Atiba Charles,atiba_charles,DF,17,29-Sep-1977,"1.88 m / 6' 2""","29-Sep-1977 1.88 m / 6' 2""",jugador
2006,Trinidad y Tobago,trinidad_y_tobago,Christopher Birchall,christopher_birchall,MC,7,05-May-1984,"1.75 m / 5' 8""","05-May-1984 1.75 m / 5' 8""",jugador
2006,Trinidad y Tobago,trinidad_y_tobago,Aurtis Whitley,aurtis_whitley,MC,9,01-May-1977,"1.80 m / 5' 10""","01-May-1977 1.80 m / 5' 10""",jugador
2006,Trinidad y Tobago,trinidad_y_tobago,Carlos Edwards,carlos_edwards,MC,11,24-Oct-1978,"1.80 m / 5' 10""","24-Oct-1978 1.80 m / 5' 10""",jugador
2006,Trinidad y Tobago,trinidad_y_tobago,Densill Theobald,densill_theobald,MC,18,27-Jun-1982,"1.81 m / 5' 11""","27-Jun-1982 1.81 m / 5' 11""",jugador
2006,Trinidad y Tobago,trinidad_y_tobago,Anthony Wolfe,anthony_wolfe,MC,23,23-Dic-1983,"1.80 m / 5' 10""","23-Dic-1983 1.80 m / 5' 10""",jugador
2006,Trinidad y Tobago,trinidad_y_tobago,Russell Latapy,russell_latapy,DL,10,02-Ago-1968,"1.83 m / 6' 0""","02-Ago-1968 1.83 m / 6' 0""",jugador
2006,Trinidad y Tobago,trinidad_y_tobago,Collin Samuel,collin_samuel,DL,12,27-Ago-1981,"1.75 m / 5' 8""","27-Ago-1981 1.75 m / 5' 8""",jugador
2006,Trinidad y Tobago,trinidad_y_tobago,Cornell Glen,cornell_glen,DL,13,21-Oct-1980,"1.75 m / 5' 8""","21-Oct-1980 1.75 m / 5' 8""",jugador
2006,Trinidad y Tobago,trinidad_y_tobago,Stern John,stern_john,DL,14,30-Oct-1976,"1.80 m / 5' 10""","30-Oct-1976 1.80 m / 5' 10""",jugador
2006,Trinidad y Tobago,trinidad_y_tobago,Kenwyne Jones,kenwyne_jones,DL,15,05-Oct-1984,"1.88 m / 6' 2""","05-Oct-1984 1.88 m / 6' 2""",jugador
2006,Trinidad y Tobago,trinidad_y_tobago,Evans Wise,evans_wise,DL,16,23-Nov-1973,"1.75 m / 5' 8""","23-Nov-1973 1.75 m / 5' 8""",jugador
2006,Trinidad y Tobago,trinidad_y_tobago,Dwight Yorke,dwight_yorke,DL,19,03-Nov-1971,"1.82 m / 5' 11""","03-Nov-1971 1.82 m / 5' 11""",jugador
2006,Trinidad y Tobago,trinidad_y_tobago,Jason Scotland,jason_scotland,DL,20,18-Feb-1979,"1.75 m / 5' 8""","18-Feb-1979 1.75 m / 5' 8""",jugador
2006,Trinidad y Tobago,trinidad_y_tobago,Leo Beenhakker,,DT,,,,,entrenador
2006,Túnez,tunez,Ali Boumnijel,ali_boumnijel,AR,1,13-Apr-1966,"1.88 m / 6' 2""","13-Apr-1966 1.88 m / 6' 2""",jugador
2006,Túnez,tunez,Adel Nefzi,adel_nefzi,AR,16,16-Mar-1974,"1.83 m / 6' 0""","16-Mar-1974 1.83 m / 6' 0""",jugador
2006,Túnez,tunez,Hamdi Kasraoui,hamdi_kasraoui,AR,22,18-Ene-1983,"1.92 m / 6' 3""","18-Ene-1983 1.92 m / 6' 3""",jugador
2006,Túnez,tunez,Karim Haggui,karim_haggui,DF,3,20-Ene-1984,"1.88 m / 6' 2""","20-Ene-1984 1.88 m / 6' 2""",jugador
2006,Túnez,tunez,Alaeddine Yahia,alaeddine_yahia,DF,4,26-Sep-1981,"1.86 m / 6' 1""","26-Sep-1981 1.86 m / 6' 1""",jugador
2006,Túnez,tunez,Hatem Trabelsi,hatem_trabelsi,DF,6,25-Ene-1977,"1.80 m / 5' 10""","25-Ene-1977 1.80 m / 5' 10""",jugador
2006,Túnez,tunez,Radhi Jaidi,radhi_jaidi,DF,15,30-Ago-1975,"1.92 m / 6' 3""","30-Ago-1975 1.92 m / 6' 3""",jugador
2006,Túnez,tunez,David Jemmali,david_jemmali,DF,18,13-Dic-1974,"1.88 m / 6' 2""","13-Dic-1974 1.88 m / 6' 2""",jugador
2006,Túnez,tunez,Anis Ayari,anis_ayari,DF,19,16-Feb-1982,"1.81 m / 5' 11""","16-Feb-1982 1.81 m / 5' 11""",jugador
2006,Túnez,tunez,Karim Saidi,karim_saidi,DF,21,24-Mar-1983,"1.84 m / 6' 0""","24-Mar-1983 1.84 m / 6' 0""",jugador
2006,Túnez,tunez,Mehdi Nafti,mehdi_nafti,MC,8,28-Nov-1978,"1.78 m / 5' 10""","28-Nov-1978 1.78 m / 5' 10""",jugador
2006,Túnez,tunez,Kais Ghodhbane,kais_ghodhbane,MC,10,07-Ene-1976,"1.83 m / 6' 0""","07-Ene-1976 1.83 m / 6' 0""",jugador
2006,Túnez,tunez,Jaouhar Mnari,jaouhar_mnari,MC,12,08-Nov-1976,"1.83 m / 6' 0""","08-Nov-1976 1.83 m / 6' 0""",jugador
2006,Túnez,tunez,Riadh Bouazizi,riadh_bouazizi,MC,13,08-Apr-1973,"1.86 m / 6' 1""","08-Apr-1973 1.86 m / 6' 1""",jugador
2006,Túnez,tunez,Adel Chedli,adel_chedli,MC,14,16-Sep-1976,"1.76 m / 5' 9""","16-Sep-1976 1.76 m / 5' 9""",jugador
2006,Túnez,tunez,Hamed Namouchi,hamed_namouchi,MC,20,14-Feb-1984,"1.83 m / 6' 0""","14-Feb-1984 1.83 m / 6' 0""",jugador
2006,Túnez,tunez,Sofiane Melliti,sofiane_melliti,MC,23,18-Ago-1978,"1.78 m / 5' 10""","18-Ago-1978 1.78 m / 5' 10""",jugador
2006,Túnez,tunez,Karim Essediri,karim_essediri,DL,2,29-Jul-1979,"1.85 m / 6' 0""","29-Jul-1979 1.85 m / 6' 0""",jugador
2006,Túnez,tunez,Zied Jaziri,zied_jaziri,DL,5,12-Jul-1978,"1.71 m / 5' 7""","12-Jul-1978 1.71 m / 5' 7""",jugador
2006,Túnez,tunez,Haykel Guemamdia,haykel_guemamdia,DL,7,22-Dic-1981,"1.82 m / 5' 11""","22-Dic-1981 1.82 m / 5' 11""",jugador
2006,Túnez,tunez,Yassine Chikhaoui,yassine_chikhaoui,DL,9,22-Sep-1986,"1.87 m / 6' 1""","22-Sep-1986 1.87 m / 6' 1""",jugador
2006,Túnez,tunez,Santos,santos,DL,11,20-Mar-1979,"1.72 m / 5' 7""","20-Mar-1979 1.72 m / 5' 7""",jugador
2006,Túnez,tunez,Chaouki Ben Saada,chaouki_ben_saada,DL,17,01-Jul-1984,"1.70 m / 5' 6""","01-Jul-1984 1.70 m / 5' 6""",jugador
2006,Túnez,tunez,Roger Lemerre,,DT,,,,,entrenador
2006,Ucrania,ucrania,Oleksandr Shovkovskyi,oleksandr_shovkovskyi,AR,1,02-Ene-1975,"1.91 m / 6' 3""","02-Ene-1975 1.91 m / 6' 3""",jugador
2006,Ucrania,ucrania,Andriy Pyatov,andriy_pyatov,AR,12,28-Jun-1984,"1.90 m / 6' 2""","28-Jun-1984 1.90 m / 6' 2""",jugador
2006,Ucrania,ucrania,Bohdan Shust,bohdan_shust,AR,23,04-Mar-1986,"1.89 m / 6' 2""","04-Mar-1986 1.89 m / 6' 2""",jugador
2006,Ucrania,ucrania,Andriy Nesmachnyi,andriy_nesmachnyi,DF,2,28-Feb-1979,"1.82 m / 5' 11""","28-Feb-1979 1.82 m / 5' 11""",jugador
2006,Ucrania,ucrania,Oleksandr Iatsenko,oleksandr_iatsenko,DF,3,24-Feb-1985,"1.80 m / 5' 10""","24-Feb-1985 1.80 m / 5' 10""",jugador
2006,Ucrania,ucrania,Vladimir Yezerskyi,vladimir_yezerskyi,DF,5,15-Nov-1976,"1.83 m / 6' 0""","15-Nov-1976 1.83 m / 6' 0""",jugador
2006,Ucrania,ucrania,Andriy Rusol,andriy_rusol,DF,6,16-Ene-1983,"1.82 m / 5' 11""","16-Ene-1983 1.82 m / 5' 11""",jugador
2006,Ucrania,ucrania,Dmytro Chigrynskyi,dmytro_chigrynskyi,DF,13,07-Nov-1986,"1.90 m / 6' 2""","07-Nov-1986 1.90 m / 6' 2""",jugador
2006,Ucrania,ucrania,Vladyslav Vashchuk,vladyslav_vashchuk,DF,17,02-Ene-1975,"1.80 m / 5' 10""","02-Ene-1975 1.80 m / 5' 10""",jugador
2006,Ucrania,ucrania,Vyacheslav Sviderskyi,vyacheslav_sviderskyi,DF,22,01-Ene-1979,"1.85 m / 6' 0""","01-Ene-1979 1.85 m / 6' 0""",jugador
2006,Ucrania,ucrania,Anatoliy Tymoschuk,anatoliy_tymoschuk,MC,4,30-Mar-1979,"1.81 m / 5' 11""","30-Mar-1979 1.81 m / 5' 11""",jugador
2006,Ucrania,ucrania,Oleg Shelayev,oleg_shelayev,MC,8,05-Nov-1976,"1.81 m / 5' 11""","05-Nov-1976 1.81 m / 5' 11""",jugador
2006,Ucrania,ucrania,Oleg Gusev,oleg_gusev,MC,9,25-Apr-1983,"1.79 m / 5' 10""","25-Apr-1983 1.79 m / 5' 10""",jugador
2006,Ucrania,ucrania,Serhiy Rebrov,serhiy_rebrov,MC,11,03-Jun-1974,"1.75 m / 5' 8""","03-Jun-1974 1.75 m / 5' 8""",jugador
2006,Ucrania,ucrania,Andriy Gusin,andriy_gusin,MC,14,11-Dic-1972,"1.88 m / 6' 2""","11-Dic-1972 1.88 m / 6' 2""",jugador
2006,Ucrania,ucrania,Sergiy Nazarenko,sergiy_nazarenko,MC,18,16-Feb-1980,"1.76 m / 5' 9""","16-Feb-1980 1.76 m / 5' 9""",jugador
2006,Ucrania,ucrania,Maksym Kalinichenko,maksym_kalinichenko,MC,19,26-Ene-1979,"1.76 m / 5' 9""","26-Ene-1979 1.76 m / 5' 9""",jugador
2006,Ucrania,ucrania,Ruslan Rotan,ruslan_rotan,MC,21,29-Oct-1981,"1.76 m / 5' 9""","29-Oct-1981 1.76 m / 5' 9""",jugador
2006,Ucrania,ucrania,Andriy Shevchenko,andriy_shevchenko,DL,7,29-Sep-1976,"1.83 m / 6' 0""","29-Sep-1976 1.83 m / 6' 0""",jugador
2006,Ucrania,ucrania,Andriy Voronin,andriy_voronin,DL,10,21-Jul-1979,"1.79 m / 5' 10""","21-Jul-1979 1.79 m / 5' 10""",jugador
2006,Ucrania,ucrania,Artem Milevskiy,artem_milevskiy,DL,15,12-Ene-1985,"1.90 m / 6' 2""","12-Ene-1985 1.90 m / 6' 2""",jugador
2006,Ucrania,ucrania,Andriy Vorobey,andriy_vorobey,DL,16,29-Nov-1978,"1.78 m / 5' 10""","29-Nov-1978 1.78 m / 5' 10""",jugador
2006,Ucrania,ucrania,Oleksiy Belik,oleksiy_belik,DL,20,15-Feb-1981,"1.84 m / 6' 0""","15-Feb-1981 1.84 m / 6' 0""",jugador
2006,Ucrania,ucrania,Oleg Blokhin,,DT,,,,,entrenador
2002,Alemania,alemania,Oliver Kahn,oliver_kahn,AR,1,15-Jun-1969,"1.88 m / 6' 2""","15-Jun-1969 1.88 m / 6' 2""",jugador
2002,Alemania,alemania,Jens Lehmann,jens_lehmann,AR,12,10-Nov-1969,"1.90 m / 6' 2""","10-Nov-1969 1.90 m / 6' 2""",jugador
2002,Alemania,alemania,Hans-Joerg Butt,hans_joerg_butt,AR,23,28-May-1974,"1.91 m / 6' 3""","28-May-1974 1.91 m / 6' 3""",jugador
2002,Alemania,alemania,Thomas Linke,thomas_linke,DF,2,26-Dic-1969,"1.83 m / 6' 0""","26-Dic-1969 1.83 m / 6' 0""",jugador
2002,Alemania,alemania,Marko Rehmer,marko_rehmer,DF,3,29-Apr-1972,"1.87 m / 6' 1""","29-Apr-1972 1.87 m / 6' 1""",jugador
2002,Alemania,alemania,Frank Baumann,frank_baumann,DF,4,29-Oct-1975,"1.87 m / 6' 1""","29-Oct-1975 1.87 m / 6' 1""",jugador
2002,Alemania,alemania,Christian Ziege,christian_ziege,DF,6,01-Feb-1972,"1.86 m / 6' 1""","01-Feb-1972 1.86 m / 6' 1""",jugador
2002,Alemania,alemania,Sebastian Kehl,sebastian_kehl,DF,15,13-Feb-1980,"1.86 m / 6' 1""","13-Feb-1980 1.86 m / 6' 1""",jugador
2002,Alemania,alemania,Joerg Boehme,joerg_boehme,DF,18,22-Ene-1974,"1.78 m / 5' 10""","22-Ene-1974 1.78 m / 5' 10""",jugador
2002,Alemania,alemania,Christoph Metzelder,christoph_metzelder,DF,21,05-Nov-1980,"1.93 m / 6' 3""","05-Nov-1980 1.93 m / 6' 3""",jugador
2002,Alemania,alemania,Carsten Ramelow,carsten_ramelow,MC,5,20-Mar-1974,"1.85 m / 6' 0""","20-Mar-1974 1.85 m / 6' 0""",jugador
2002,Alemania,alemania,Didi Hamann,didi_hamann,MC,8,27-Ago-1973,"1.91 m / 6' 3""","27-Ago-1973 1.91 m / 6' 3""",jugador
2002,Alemania,alemania,Lars Ricken,lars_ricken,MC,10,10-Jul-1976,"1.78 m / 5' 10""","10-Jul-1976 1.78 m / 5' 10""",jugador
2002,Alemania,alemania,Michael Ballack,michael_ballack,MC,13,26-Sep-1976,"1.89 m / 6' 2""","26-Sep-1976 1.89 m / 6' 2""",jugador
2002,Alemania,alemania,Jens Jeremies,jens_jeremies,MC,16,05-Mar-1974,"1.77 m / 5' 9""","05-Mar-1974 1.77 m / 5' 9""",jugador
2002,Alemania,alemania,Bernd Schneider,bernd_schneider,MC,19,17-Nov-1973,"1.76 m / 5' 9""","17-Nov-1973 1.76 m / 5' 9""",jugador
2002,Alemania,alemania,Torsten Frings,torsten_frings,MC,22,22-Nov-1976,"1.82 m / 5' 11""","22-Nov-1976 1.82 m / 5' 11""",jugador
2002,Alemania,alemania,Oliver Neuville,oliver_neuville,DL,7,01-May-1973,"1.71 m / 5' 7""","01-May-1973 1.71 m / 5' 7""",jugador
2002,Alemania,alemania,Carsten Jancker,carsten_jancker,DL,9,28-Ago-1974,"1.93 m / 6' 3""","28-Ago-1974 1.93 m / 6' 3""",jugador
2002,Alemania,alemania,Miroslav Klose,miroslav_klose,DL,11,09-Jun-1978,"1.82 m / 5' 11""","09-Jun-1978 1.82 m / 5' 11""",jugador
2002,Alemania,alemania,Gerald Asamoah,gerald_asamoah,DL,14,03-Oct-1978,"1.80 m / 5' 10""","03-Oct-1978 1.80 m / 5' 10""",jugador
2002,Alemania,alemania,Marco Bode,marco_bode,DL,17,23-Jul-1969,"1.89 m / 6' 2""","23-Jul-1969 1.89 m / 6' 2""",jugador
2002,Alemania,alemania,Oliver Bierhoff,oliver_bierhoff,DL,20,01-May-1968,"1.91 m / 6' 3""","01-May-1968 1.91 m / 6' 3""",jugador
2002,Alemania,alemania,Rudi Voeller,,DT,,,,,entrenador
