cambio_id,partido_id,seleccion_id,jugador_sale_id,jugador_entra_id,minuto
1,1,16,2747,2748,72
2,1,16,1347,75,72
3,1,28,2765,2769,68
4,1,28,16,2768,77
5,1,28,2767,2771,90
6,1,28,102,2770,90
7,2,46,42,45,70
8,2,46,234,2639,70
9,2,46,2786,104,70
10,2,46,43,46,70
11,2,46,18,2787,75
12,2,50,2796,2802,20
13,2,50,71,1437,46
14,2,50,1351,2805,46
15,2,50,2800,2803,46
16,2,50,2799,2804,63
17,2,50,2801,2806,77
18,3,125,2814,1391,62
19,3,125,73,76,69
20,3,125,2813,2816,73
21,3,125,2815,2817,73
22,3,115,2828,127,62
23,3,115,1481,48,79
24,3,115,1478,1469,79
25,3,115,47,2829,90+4
26,4,36,1357,2842,66
27,4,36,2839,1360,74
28,4,36,2840,129,74
29,4,36,1356,2841,74
30,4,36,49,2843,88
31,4,38,1433,2862,46
32,4,38,2854,2861,79
33,4,38,2858,2860,90+3
34,4,38,2857,2859,90+5
35,5,5,2875,111,59
36,5,5,1476,1477,59
37,5,5,1479,80,59
38,5,5,1581,1448,71
39,5,3,197,1364,45+4
40,5,3,51,2886,78
41,5,3,1364,1400,89
42,5,3,2885,2888,89
43,5,3,2883,2887,90+9
44,6,27,2899,2903,45+1
45,6,27,1716,1367,65
46,6,27,2902,1401,65
47,6,27,2900,2904,65
48,6,133,2921,2923,67
49,6,133,2920,1368,80
50,6,133,2919,2922,80
51,6,133,1394,1396,88
52,6,133,2917,1442,88
53,7,111,1406,2934,71
54,7,111,108,21,71
55,7,111,2933,2935,84
56,7,119,2948,2949,46
57,7,119,2947,1371,71
58,7,119,78,1399,87
59,8,37,2963,145,13
60,8,37,1487,2631,77
61,8,37,144,2965,77
62,8,37,220,1402,89
63,8,37,11,1494,89
64,8,6,77,2981,56
65,8,6,53,2980,73
66,8,6,2977,2979,73
67,8,6,1372,2978,85
68,8,6,2974,1440,85
69,9,58,2993,2995,60
70,9,58,1491,2997,65
71,9,58,1492,1413,81
72,9,58,113,2996,81
73,9,24,2620,2622,46
74,9,24,85,86,71
75,9,24,1471,87,79
76,9,24,134,149,90
77,10,1,55,1418,67
78,10,1,15,3019,67
79,10,1,3018,282,79
80,10,1,119,88,79
81,10,1,116,3020,90
82,10,55,3032,3035,46
83,10,55,133,57,57
84,10,55,1789,2621,57
85,10,55,115,56,71
86,10,55,3031,2619,75
87,11,35,3045,62,57
88,11,35,60,63,57
89,11,35,28,2633,64
90,11,35,37,3046,64
91,11,35,59,3047,69
92,11,22,3058,209,46
93,11,22,3059,276,61
94,11,22,1408,3062,61
95,11,22,1410,3061,72
96,11,22,3057,3060,82
97,12,12,1573,1377,46
98,12,12,1376,238,46
99,12,12,184,3073,62
100,12,12,64,3074,78
101,12,15,1451,3091,58
102,12,15,3087,3089,58
103,12,15,3085,1453,74
104,12,15,3086,1452,81
105,12,15,1414,3090,81
106,13,129,124,3106,72
107,13,129,3104,3105,72
108,13,129,65,262,72
109,13,129,1462,1427,81
110,13,129,3103,1474,90
111,13,14,3118,3121,68
112,13,14,94,93,74
113,13,14,3119,3122,74
114,13,14,3120,3123,81
115,14,135,175,36,64
116,14,135,1430,3138,79
117,14,135,3134,3139,79
118,14,135,3136,3137,88
119,14,21,1568,3155,74
120,14,21,3153,1460,74
121,14,21,3154,97,74
122,15,120,3168,3171,56
123,15,120,1429,68,77
124,15,120,2,138,88
125,15,120,3169,3170,88
126,15,120,67,3172,88
127,15,39,1382,1426,66
128,15,39,66,1665,77
129,15,39,96,69,77
130,15,39,3184,3185,90+2
131,15,39,3182,3186,90+2
132,16,10,136,294,75
133,16,10,135,2628,75
134,16,10,12,3200,79
135,16,10,70,3199,79
136,16,10,3198,3201,87
137,16,126,3211,3216,57
138,16,126,1385,3215,57
139,16,126,3210,125,66
140,16,126,1386,3214,66
141,16,126,92,3213,83
142,17,38,2858,1433,57
143,17,38,2856,2861,57
144,17,38,2857,2869,77
145,17,38,1434,2863,87
146,17,50,2806,1501,68
147,17,50,2801,71,77
148,17,50,2805,1351,77
149,17,50,2798,2804,77
150,17,50,2803,2800,83
151,18,16,1348,2746,69
152,18,16,2747,75,74
153,18,16,2742,2748,83
154,18,16,1390,2751,83
155,18,125,2815,1392,64
156,18,125,101,2826,74
157,18,125,74,76,74
158,18,125,1391,2812,78
159,18,125,1354,2824,78
160,19,115,1481,127,46
161,19,115,48,1478,69
162,19,115,1469,2829,79
163,19,115,47,142,79
164,19,28,2767,2769,74
165,19,28,2766,2765,90
166,19,28,16,2771,90
167,20,46,43,46,68
168,20,46,41,132,68
169,20,46,42,45,77
170,20,36,1356,2847,77
171,20,36,1357,2842,77
172,20,36,129,2840,83
173,20,36,49,2852,83
174,21,133,2917,1396,46
175,21,133,1394,107,67
176,21,133,185,1442,73
177,21,133,2920,1368,73
178,21,6,2977,2988,64
179,21,6,77,2991,64
180,21,6,2984,1440,75
181,21,6,53,2979,85
182,21,6,106,2978,85
183,22,119,78,2946,63
184,22,119,1399,2960,71
185,22,3,2892,1364,46
186,22,3,2887,2886,65
187,22,3,51,2893,85
188,22,3,1361,2895,85
189,22,3,1364,1447,90+5
190,23,37,11,1494,63
191,23,37,2693,2964,75
192,23,37,1487,2631,75
193,23,37,31,2965,90+2
194,23,27,1401,2912,46
195,23,27,2903,2902,73
196,23,27,2904,2911,85
197,23,27,1366,2910,90+2
198,24,5,2881,80,57
199,24,5,1404,141,63
200,24,5,2627,111,63
201,24,5,110,2879,69
202,24,5,150,1476,69
203,24,111,297,1405,42
204,24,111,2940,21,66
205,24,111,2933,2935,66
206,24,111,2690,1407,73
207,25,55,3041,57,46
208,25,55,1789,3037,46
209,25,55,1409,2621,62
210,25,55,56,3033,67
211,25,55,3039,2619,82
212,25,22,1408,3059,65
213,25,22,3066,3061,65
214,25,22,1410,3067,89
215,25,22,255,3065,90+5
216,26,12,1377,1573,60
217,26,12,184,168,60
218,26,12,64,3082,75
219,26,12,3080,3073,75
220,26,12,238,169,81
221,26,58,1551,1413,68
222,26,58,1493,2995,68
223,26,58,1491,83,73
224,26,58,113,2996,73
225,26,58,1492,2999,78
226,27,24,86,143,60
227,27,24,85,2620,72
228,27,24,134,149,86
229,27,24,1471,87,86
230,27,24,7,2622,86
231,27,15,3086,3089,46
232,27,15,3091,1452,46
233,27,15,3085,1451,62
234,27,15,3088,3100,72
235,27,15,3087,1453,72
236,28,35,60,63,54
237,28,35,59,2633,66
238,28,35,61,3047,66
239,28,35,37,3046,82
240,28,1,15,88,70
241,28,1,55,3028,70
242,28,1,1417,3024,70
243,28,1,116,3019,85
244,28,1,3015,3017,87
245,29,14,3118,93,55
246,29,14,3119,1421,67
247,29,14,1467,3121,67
248,29,14,3116,3117,81
249,29,14,3120,3122,81
250,29,126,90,3219,55
251,29,126,3211,3216,78
252,29,126,91,3223,78
253,29,126,3209,3220,78
254,29,126,3221,3224,90+2
255,30,21,3164,3153,46
256,30,21,3163,1460,57
257,30,21,1425,3154,78
258,30,21,3150,3160,90+2
259,30,39,1426,3189,78
260,30,39,1665,1458,78
261,30,39,66,3185,78
262,30,39,96,3182,83
263,30,39,3190,3181,88
264,31,10,136,2628,46
265,31,10,294,1468,58
266,31,10,70,3199,73
267,31,10,3198,3200,73
268,31,10,3197,3204,86
269,31,129,1462,3110,58
270,31,129,1427,3111,58
271,31,129,65,262,76
272,31,129,3104,3112,76
273,31,129,1461,3105,86
274,32,120,3176,139,42
275,32,120,1429,68,69
276,32,120,3171,3170,82
277,32,120,67,3178,82
278,32,120,2,138,82
279,32,135,3134,120,62
280,32,135,32,3136,62
281,32,135,36,175,72
282,32,135,1457,3146,72
283,32,135,1430,3138,86
284,33,115,48,1478,66
285,33,115,127,2828,66
286,33,115,47,142,82
287,33,115,2829,1469,82
288,33,115,100,2834,86
289,33,16,1347,75,64
290,33,16,2747,2753,64
291,33,16,1393,1348,64
292,33,16,2746,2758,85
293,33,16,1389,2752,85
294,34,28,2779,2768,46
295,34,28,2770,2769,46
296,34,28,2767,2782,64
297,34,28,2764,2778,85
298,34,125,2826,76,74
299,34,125,1392,1354,74
300,34,125,73,2812,90+5
301,35,38,2854,2856,36
302,35,38,50,2861,46
303,35,38,2855,2859,57
304,35,38,1433,2858,77
305,35,38,2869,2868,81
306,35,46,18,2787,57
307,35,46,2785,2793,57
308,35,46,1595,2791,57
309,35,46,2784,237,65
310,35,46,45,46,75
311,36,50,2799,2800,45+2
312,36,50,2806,2810,46
313,36,50,2801,2804,71
314,36,50,2798,1438,71
315,36,50,2805,1501,77
316,36,36,105,2842,46
317,36,36,1357,1360,65
318,36,36,2840,129,77
319,36,36,49,2837,82
320,36,36,1356,2847,82
321,37,6,53,2978,46
322,37,6,2977,2985,74
323,37,6,77,2991,82
324,37,6,106,2988,89
325,37,27,1366,2910,46
326,37,27,2912,2902,59
327,37,27,1367,2903,59
328,37,27,2898,1401,69
329,37,27,2900,1441,69
330,38,133,107,2920,60
331,38,133,2930,1577,74
332,38,133,2921,1395,83
333,38,37,2971,54,63
334,38,37,2693,2969,63
335,38,37,2631,3,63
336,38,37,2965,31,73
337,38,37,2970,1487,79
338,39,3,1362,2894,37
339,39,3,1444,1446,46
340,39,3,51,2895,62
341,39,3,2886,1447,88
342,39,111,2933,2935,46
343,39,111,2943,2934,77
344,39,111,108,21,77
345,39,111,1369,2940,86
346,39,111,1443,2942,86
347,40,119,1371,2946,46
348,40,119,2959,2958,46
349,40,119,2949,2955,62
350,40,119,1470,2952,72
351,40,119,1449,2960,83
352,40,5,150,1479,59
353,40,5,1448,1581,59
354,40,5,80,1482,79
355,40,5,111,2627,79
356,40,5,110,2880,83
357,41,24,86,143,64
358,41,24,85,2622,64
359,41,24,1471,87,90+2
360,41,12,168,169,46
361,41,12,3073,3080,59
362,41,12,1450,1573,72
363,41,12,1376,3083,72
364,41,12,238,184,87
365,42,15,1453,3089,60
366,42,15,3091,3088,60
367,42,15,3098,3087,60
368,42,15,1452,3085,65
369,42,15,1451,3099,76
370,42,58,1491,83,65
371,42,58,1413,1493,65
372,42,58,112,2996,76
373,42,58,1492,2999,76
374,42,58,1551,3003,85
375,43,55,1789,2621,46
376,43,55,3032,56,46
377,43,55,133,57,62
378,43,55,3034,3035,68
379,43,55,115,1412,87
380,43,35,3043,3053,46
381,43,35,63,59,57
382,43,35,3047,60,57
383,43,35,3046,37,68
384,43,35,61,3056,68
385,44,22,3061,3067,46
386,44,22,3071,3060,74
387,44,22,81,3059,74
388,44,22,3057,1408,90+3
389,44,22,117,3069,90+3
390,44,1,1418,3024,46
391,44,1,55,88,55
392,44,1,3015,282,66
393,44,1,15,119,66
394,44,1,3016,3023,90+3
395,45,39,1665,1458,46
396,45,39,66,69,46
397,45,39,3184,3185,72
398,45,39,1384,3186,72
399,45,39,96,3193,90+8
400,45,135,1428,3134,34
401,45,135,3136,3139,66
402,45,135,175,36,66
403,45,135,1457,3144,80
404,45,135,120,3146,80
405,46,21,1568,123,65
406,46,21,122,3155,81
407,46,21,1460,3154,81
408,46,21,97,3162,90+3
409,46,120,3178,3170,65
410,46,120,2,3179,65
411,46,120,1429,68,65
412,46,120,3172,3171,81
413,46,120,1488,3169,81
414,47,126,3209,1385,55
415,47,126,125,1422,55
416,47,126,91,3213,68
417,47,126,3212,3224,78
418,47,126,3211,3216,78
419,47,129,3104,3110,69
420,47,129,124,1567,69
421,47,129,1462,3113,83
422,47,129,65,3106,90+6
423,48,14,3120,3119,64
424,48,14,1467,3129,68
425,48,14,3123,3131,86
426,48,10,2628,3207,54
427,48,10,294,1468,54
428,48,10,3204,1486,54
429,48,10,3199,2629,64
430,48,10,3200,3198,79
431,49,115,2829,1481,46
432,49,115,48,1469,46
433,49,115,127,2835,83
434,49,115,1432,1353,90+3
435,49,115,47,142,90+3
436,49,36,2853,2852,46
437,49,36,49,2842,67
438,49,36,1357,129,67
439,49,36,1356,2841,75
440,49,36,2838,2843,90+2
441,50,5,2875,1477,50
442,50,5,1448,1581,71
443,50,5,111,2627,71
444,50,5,110,1404,80
445,50,5,141,2879,80
446,50,6,2978,2988,58
447,50,6,2977,53,58
448,50,6,77,2991,71
449,50,6,1440,2984,71
450,50,6,106,2980,71
451,51,46,42,45,65
452,51,46,104,46,65
453,51,46,41,2786,76
454,51,46,186,2639,76
455,51,46,132,2793,82
456,51,125,2826,76,46
457,51,125,1392,2816,46
458,51,125,2815,2824,46
459,51,125,73,74,72
460,51,125,1391,2822,84
461,52,37,144,2965,66
462,52,37,11,1494,76
463,52,37,1487,2631,76
464,52,37,1402,2968,90+2
465,52,119,2947,1399,64
466,52,119,1449,2949,71
467,52,119,2946,2948,71
468,52,119,1371,2956,87
469,52,119,1397,218,87
470,53,55,1789,2621,64
471,53,55,133,57,64
472,53,55,3034,3031,75
473,53,55,56,2619,87
474,53,55,3038,115,106
475,53,24,143,3013,62
476,53,24,85,2622,68
477,53,24,1471,2620,99
478,53,24,7,87,99
479,53,24,134,149,106
480,53,24,3013,86,106
481,54,10,1466,10,63
482,54,10,135,3201,72
483,54,10,1484,3205,72
484,54,10,3196,3202,80
485,54,10,12,2628,80
486,54,21,1425,3155,46
487,54,21,3149,3159,46
488,54,21,3152,137,65
489,54,21,1568,1460,74
490,54,21,97,3154,80
491,55,58,1491,2997,66
492,55,58,113,1413,82
493,55,58,2993,2995,82
494,55,58,1493,1489,82
495,55,58,2994,2999,84
496,55,58,1492,2624,120
497,55,35,61,62,63
498,55,35,59,63,63
499,55,35,60,3047,75
500,55,35,37,3046,98
501,55,35,58,3056,98
502,55,35,3047,2623,118
503,56,120,138,121,74
504,56,120,67,2,74
505,56,120,3168,1488,74
506,56,120,3169,1429,81
507,56,120,99,68,87
508,56,129,1464,1474,46
509,56,129,3104,262,54
510,56,129,126,1567,54
511,56,129,1462,3106,66
512,56,129,65,3114,89
513,57,115,1481,1478,46
514,57,115,2829,1469,46
515,57,115,128,2626,64
516,57,115,127,142,78
517,57,115,47,1483,113
518,57,5,2874,1479,66
519,57,5,1448,1581,78
520,57,5,1476,1482,78
521,57,5,111,2627,82
522,57,5,141,1404,106
523,57,5,1477,150,112
524,58,24,85,143,72
525,58,24,2622,2620,72
526,58,24,1471,87,106
527,58,24,3004,3013,110
528,58,24,1485,149,114
529,58,10,3198,3200,56
530,58,10,135,2628,64
531,58,10,70,2629,84
532,58,10,1466,3197,106
533,58,10,136,294,106
534,59,46,42,43,79
535,59,46,132,2786,79
536,59,46,104,45,85
537,59,46,186,46,90+8
538,59,37,1487,2631,79
539,60,58,82,148,57
540,60,58,113,2624,65
541,60,58,1493,1489,65
542,60,58,1491,3003,82
543,60,58,112,83,82
544,60,120,139,3167,51
545,60,120,1429,2,51
546,60,120,138,68,69
547,60,120,3168,1488,69
548,60,120,3175,121,79
549,61,5,1479,1477,62
550,61,5,111,2630,74
551,61,5,2874,2879,74
552,61,5,141,2878,86
553,61,5,110,2882,86
554,61,24,2622,2620,46
555,61,24,3004,149,46
556,61,24,1485,143,50
557,61,24,85,86,72
558,61,24,7,87,81
559,62,37,11,1494,65
560,62,37,1487,146,78
561,62,58,82,1493,21
562,62,58,2993,2995,46
563,62,58,113,2996,66
564,62,58,1491,83,66
565,62,58,1493,2997,78
566,63,24,85,2620,61
567,63,24,86,143,66
568,63,24,87,2622,66
569,63,24,149,3012,90+5
570,63,58,1413,3001,46
571,63,58,3002,1492,56
572,63,58,148,2624,64
573,63,58,1491,3000,64
574,63,58,2999,1493,66
575,64,5,150,1448,64
576,64,5,141,1404,91
577,64,5,2874,1479,102
578,64,5,111,2627,102
579,64,5,110,1482,116
580,64,5,1581,2630,120+1
581,64,37,11,1494,41
582,64,37,1487,146,41
583,64,37,31,2631,71
584,64,37,145,2972,71
585,64,37,54,2965,96
586,64,37,2693,2964,113
587,64,37,1402,2968,120+1
588,65,124,2640,152,24
589,65,124,3227,2641,64
590,65,124,1521,153,70
591,65,3,2891,3241,64
592,65,3,3239,1447,72
593,65,3,3240,3242,85
594,66,29,3251,1497,50
595,66,29,3254,3256,63
596,66,29,3255,3257,82
597,66,135,3266,1517,58
598,66,135,120,3267,59
599,66,135,3134,3143,87
600,67,120,99,3172,68
601,67,120,3169,2691,69
602,67,120,3276,3179,80
603,67,35,387,3285,70
604,67,35,156,200,77
605,67,35,3284,3286,86
606,68,58,1547,1374,76
607,68,58,3295,3296,77
608,68,58,3294,1548,82
609,68,50,1499,44,68
610,68,50,1525,1436,81
611,68,50,1351,2810,85
612,69,37,31,11,70
613,69,37,1487,3306,70
614,69,37,1503,277,78
615,69,6,3316,3317,64
616,69,6,1554,1372,72
617,69,6,3315,1553,84
618,71,5,1690,1559,54
619,71,5,150,3326,75
620,71,5,3325,322,84
621,71,51,3336,3340,63
622,71,51,3338,3339,76
623,71,51,162,3341,89
624,72,24,85,1485,60
625,72,24,177,1471,78
626,72,24,223,1561,86
627,72,112,3361,179,62
628,72,112,3360,3363,72
629,72,112,1560,3362,88
630,73,10,98,295,60
631,73,10,207,231,67
632,73,10,3199,2692,79
633,73,129,1506,1567,71
634,73,129,262,65,80
635,73,129,1505,1586,87
636,74,22,3071,2650,60
637,74,22,257,255,66
638,74,22,1507,3382,73
639,74,126,1565,3221,70
640,74,126,3212,3391,83
641,74,126,92,1509,90
642,76,128,1534,3398,71
643,76,128,181,3399,77
644,76,128,1536,3397,81
645,76,21,3408,3410,28
646,76,21,1510,1425,66
647,76,21,292,3411,73
648,77,12,1376,1669,74
649,77,12,168,3080,83
650,77,12,1596,227,90
651,77,116,1513,3423,63
652,77,116,3142,3424,63
653,77,116,3422,1578,73
654,80,19,191,1518,31
655,80,19,171,252,59
656,80,19,3436,1588,70
657,80,55,170,195,70
658,80,55,1585,3444,80
659,80,55,172,302,85
660,81,124,152,2641,74
661,81,124,153,1521,79
662,81,124,3226,3231,86
663,81,29,3252,3255,64
664,81,29,1520,3257,68
665,81,29,3254,3256,82
666,82,135,3134,3143,59
667,82,135,3267,3271,59
668,82,135,1517,3266,82
669,82,3,1496,3248,44
670,82,3,1447,2884,75
671,82,3,3241,3240,78
672,83,120,3169,3282,59
673,83,120,3172,99,70
674,83,120,1666,1523,89
675,83,58,198,3295,70
676,83,58,3293,3301,75
677,83,58,1500,3299,86
678,84,50,2798,2799,69
679,84,50,1501,1351,74
680,84,50,1524,2810,86
681,84,35,387,2633,71
682,84,35,3286,59,79
683,84,35,156,3292,89
684,85,37,3,1487,75
685,85,37,31,3306,80
686,85,37,317,3311,89
687,85,118,3453,3460,46
688,85,118,1552,3459,46
689,85,118,3457,3461,82
690,86,27,1527,2912,59
691,86,27,2636,1401,68
692,86,6,3315,1553,68
693,86,6,3316,3317,75
694,86,6,1554,1372,82
695,87,5,161,322,54
696,87,5,3324,3326,56
697,87,5,3330,2630,68
698,87,24,177,85,57
699,87,24,134,1471,82
700,87,24,223,1530,90+3
701,88,112,1531,3368,46
702,88,112,3363,3360,85
703,88,112,3359,3361,90
704,88,51,3333,3344,65
705,88,51,3350,3341,71
706,88,51,3338,3339,87
707,90,126,3221,1565,64
708,90,126,1532,3216,81
709,90,129,262,3381,46
710,90,129,208,65,73
711,90,129,165,210,90+4
712,91,1,3479,55,31
713,91,1,3478,3481,46
714,91,1,3477,3027,87
715,91,128,1511,3406,74
716,91,128,181,1593,78
717,91,128,3396,3399,90
718,93,12,169,226,59
719,93,12,184,64,68
720,93,12,168,1573,86
721,93,133,185,3487,24
722,93,133,3484,3486,41
723,93,133,1396,2923,59
724,94,46,187,3496,63
725,94,46,18,3497,63
726,94,46,237,3495,70
727,94,116,1516,1575,62
728,94,116,1576,188,69
729,94,116,1513,3431,69
730,95,119,3505,2956,57
731,95,119,1470,3506,72
732,95,119,3502,2945,80
733,95,19,3441,2638,32
734,95,19,171,3435,73
735,95,19,190,1588,78
736,96,55,170,195,72
737,96,55,224,302,75
738,96,55,193,3449,87
739,96,125,3516,2813,65
740,96,125,3517,1542,81
741,96,125,1540,3518,86
742,97,135,1428,120,63
743,97,135,3266,3267,73
744,97,135,36,3146,90+3
745,97,124,152,233,38
746,97,124,151,2641,46
747,97,124,3233,1521,60
748,98,3,1447,3242,65
749,98,3,3241,3239,79
750,98,29,3253,3255,45+7
751,98,29,3254,3257,64
752,98,29,1520,3256,81
753,100,35,156,200,74
754,100,35,3285,59,74
755,100,35,3284,3292,84
756,100,58,3293,3299,63
757,100,58,198,113,72
758,100,58,112,3296,85
759,101,27,1528,3475,60
760,101,27,1401,2902,75
761,101,27,2899,3474,90+2
762,101,37,2963,3310,50
763,101,37,31,3306,68
764,101,37,1487,3,78
765,102,6,3317,248,53
766,102,6,3315,1553,58
767,102,6,1554,1372,72
768,102,118,1552,1526,46
769,102,118,3467,1555,63
770,102,118,201,3469,79
771,103,112,3363,3360,46
772,103,112,1657,3361,90
773,103,112,179,3362,90+2
774,103,5,3330,3326,61
775,103,5,150,3325,72
776,103,5,1581,161,80
777,104,51,3333,3341,70
778,104,51,162,3347,85
779,104,51,3337,3349,90
780,104,24,7,3354,65
781,104,24,1561,1415,70
782,104,24,1471,178,81
783,105,126,1565,3211,75
784,105,126,3221,3216,82
785,105,126,92,1422,89
786,105,10,2643,3375,10
787,105,10,207,295,66
788,105,10,164,231,80
789,106,129,1506,1567,60
790,106,129,3381,210,69
791,106,129,124,1586,81
792,106,22,3382,3387,81
793,106,22,1507,3388,90+1
794,106,22,1566,3385,90+3
795,107,21,292,123,56
796,107,21,1569,3417,69
797,107,21,123,3416,79
798,107,1,323,3481,58
799,107,1,1418,15,63
800,107,1,3477,3027,78
801,108,111,1570,3528,65
802,108,111,297,3529,75
803,108,111,1571,241,89
804,108,128,1536,3397,57
805,108,128,3396,3399,68
806,108,128,1534,3398,80
807,109,46,186,234,46
808,109,46,2791,3501,79
809,109,12,3419,1683,74
810,109,12,215,168,86
811,110,116,3423,3427,46
812,110,116,3421,1578,56
813,110,116,1575,3431,81
814,110,133,1396,1574,46
815,110,133,2923,3491,77
816,110,133,107,3492,89
817,111,55,302,172,47
818,111,55,3449,193,65
819,111,55,3451,1543,82
820,111,119,3513,3512,79
821,111,119,78,3506,79
822,112,125,1541,194,74
823,112,125,3526,3524,80
824,112,125,1540,3525,86
825,112,19,252,2637,31
826,112,19,2638,3435,83
827,112,19,190,3442,89
828,113,135,1428,3267,63
829,113,135,36,3272,74
830,113,135,3266,1517,81
831,113,120,1523,2691,65
832,113,120,3276,3179,74
833,113,120,3172,3281,84
834,114,37,277,1503,75
835,114,37,31,3306,83
836,114,37,3,3313,89
837,114,5,204,3329,46
838,114,5,3330,161,66
839,114,5,3326,3325,75
840,115,35,3284,387,67
841,115,35,157,3053,70
842,115,35,156,200,80
843,115,35,59,3292,104
844,115,124,3226,3232,46
845,115,124,3227,152,61
846,115,124,153,1521,65
847,115,124,2641,3235,97
848,116,24,1485,1471,71
849,116,24,1591,1592,81
850,116,24,134,85,97
851,116,24,223,205,108
852,116,27,79,2635,46
853,116,27,1401,2636,66
854,116,27,2899,2634,98
855,116,27,2912,1528,106
856,118,12,1376,227,65
857,118,12,168,226,65
858,118,55,224,195,81
859,118,55,1585,3444,81
860,119,128,1572,3404,82
861,119,128,228,3402,82
862,119,128,3396,3399,90+1
863,119,129,208,262,73
864,119,129,165,65,73
865,120,19,3435,1588,61
866,120,19,1517,2638,79
867,120,19,171,2637,88
868,120,19,1587,3439,116
869,120,46,235,2639,81
870,120,46,43,3497,88
871,120,46,3494,3495,102
872,120,46,1595,45,113
873,122,10,2642,2692,46
874,122,10,3199,3376,58
875,122,10,207,231,73
876,122,12,227,3419,83
877,122,12,169,1573,87
878,123,124,3227,3235,54
879,123,124,152,1521,67
880,123,124,153,151,79
881,123,124,154,2640,102
882,123,24,134,1485,63
883,123,24,1591,1592,74
884,123,24,85,1471,88
885,123,24,1529,1530,97
886,124,128,181,1593,65
887,124,128,228,3402,65
888,124,128,3404,3395,85
889,124,46,235,3496,77
890,124,46,132,2639,85
891,124,46,43,45,90+1
892,125,37,11,3311,85
893,125,37,277,1503,86
894,125,12,1669,168,60
895,125,12,226,1376,80
896,125,12,227,64,90+1
897,126,24,1591,1592,95
898,126,24,177,85,101
899,126,24,223,1530,115
900,126,24,7,205,119
901,126,46,43,45,74
902,126,46,3494,3495,91
903,126,46,132,2639,97
904,126,46,1595,3497,112
905,127,12,227,3419,39
906,127,12,169,168,60
907,127,12,1573,1669,78
908,127,46,3495,187,46
909,127,46,43,45,46
910,127,46,1537,235,84
911,129,10,207,3534,63
912,129,10,1675,3535,68
913,129,24,1471,1485,61
914,130,111,297,3528,69
915,130,111,241,35,74
916,130,111,1406,1839,89
917,130,14,3552,1598,46
918,130,14,1623,3555,79
919,131,35,156,299,62
920,131,35,242,2629,62
921,131,35,3284,3563,78
922,131,115,1599,324,62
923,131,115,245,3569,77
924,131,115,243,3570,79
925,132,17,1625,3578,60
926,132,17,247,249,68
927,132,17,273,1677,88
928,132,6,3586,3591,49
929,132,6,3589,3592,68
930,132,6,3590,3593,78
931,133,19,3441,3603,69
932,133,19,250,1587,74
933,133,19,251,303,76
934,133,40,345,3613,57
935,133,40,2649,2646,64
936,133,40,3611,3612,78
937,134,23,1648,363,62
938,134,23,1876,3622,75
939,134,23,253,3623,78
940,134,55,1543,382,54
941,134,55,172,3635,67
942,134,55,170,3634,86
943,135,135,1605,3641,60
944,135,135,40,1696,60
945,135,135,3267,3642,76
946,135,22,117,1629,74
947,135,22,276,257,83
948,135,22,2650,3645,89
949,136,46,3501,1652,61
950,136,46,132,3655,73
951,136,46,259,1653,80
952,136,53,3666,3667,57
953,136,53,260,3669,73
954,136,53,3665,3668,79
955,137,129,3678,261,46
956,137,129,210,262,75
957,137,28,3682,3683,70
958,137,28,1633,3684,77
959,138,37,317,279,57
960,138,37,1610,3696,65
961,138,37,278,11,78
962,138,42,1631,1611,46
963,138,42,1630,1799,46
964,138,42,3710,3711,58
965,139,5,3721,3724,46
966,139,5,422,322,46
967,139,5,161,1690,87
968,139,9,3736,265,69
969,139,9,3738,3739,71
970,139,9,3735,1635,74
971,140,50,3305,1351,73
972,140,50,3752,1499,89
973,140,112,3763,3766,29
974,140,112,203,3767,52
975,140,112,3764,281,69
976,141,1,320,319,63
977,141,1,266,3778,73
978,141,1,15,331,82
979,141,120,366,843,28
980,141,120,3784,1811,46
981,141,120,1795,3785,65
982,142,39,1665,389,59
983,142,39,1616,1888,71
984,142,39,3793,3795,78
985,142,36,1777,3808,23
986,142,36,3804,268,46
987,142,36,3806,3807,77
988,143,12,227,168,46
989,143,12,169,287,58
990,143,12,1669,226,65
991,143,4,3825,288,66
992,143,4,3826,1744,71
993,143,4,3822,1673,84
994,144,124,1619,2640,59
995,144,124,3226,271,71
996,144,124,1636,3834,72
997,144,21,373,270,56
998,144,21,1667,3844,73
999,144,21,212,3845,84
1000,145,10,1620,3535,46
1001,145,10,294,1676,68
1002,145,10,240,2642,84
1003,145,111,241,35,74
1004,145,111,1406,3528,76
1005,145,111,313,21,84
1006,146,14,3553,1598,46
1007,146,14,93,3555,70
1008,146,14,94,1641,75
1009,146,24,272,1624,69
1010,146,24,3544,1471,72
1011,146,24,134,177,78
1012,147,35,242,2633,46
1013,147,35,156,299,64
1014,147,35,2629,3566,76
1015,147,17,274,3578,64
1016,147,17,273,247,85
1017,147,17,1625,1723,88
1018,148,6,3590,3596,51
1019,148,6,248,3592,69
1020,148,6,3589,3600,77
1021,148,115,1688,127,45+3
1022,148,115,1599,324,78
1023,148,115,243,3570,87
1024,149,19,3602,171,53
1025,149,19,250,1587,72
1026,149,19,3441,3603,79
1027,149,23,253,363,60
1028,149,23,3631,386,67
1029,149,23,1648,3629,73
1030,150,55,1543,382,46
1031,150,55,172,170,57
1032,150,40,2646,2649,35
1033,150,40,3613,3612,41
