anio,jugador,jugador_slug,seleccion,goles
2006,Juninho Pernambucano,juninho_pernambucano,Brasil,0
2006,Kaká,kaka,Brasil,0
2006,Maksym Kalinichenko,maksym_kalinichenko,Ucrania,0
2006,Bonaventure Kalou,bonaventure_kalou,Costa de Marfil,0
2006,Ivan Kaviedes,ivan_kaviedes,Ecuador,0
2006,Harry Kewell,harry_kewell,Australia,0
2006,Jan Koller,jan_koller,República Checa,1
2006,Bakary Kone,bakary_kone,Costa de Marfil,0
2006,Niko Kovac,niko_kovac,Croacia,0
2006,Philipp Lahm,philipp_lahm,Alemania,0
2006,Henrik Larsson,henrik_larsson,Suecia,0
2006,Chun Soo Lee,chun_soo_lee,Corea del Sur,0
2006,Fredrik Ljungberg,fredrik_ljungberg,Suecia,0
2006,Rafael Marquez,rafael_marquez,México,0
2006,Lionel Messi,lionel_messi,Argentina,0
2006,Jaouhar Mnari,jaouhar_mnari,Túnez,0
2006,Mohamed Kader,mohamed_kader,Togo,0
2006,Craig Moore,craig_moore,Australia,0
2006,Sulley Muntari,sulley_muntari,Ghana,0
2006,Shunsuke Nakamura,shunsuke_nakamura,Japón,0
2006,Oliver Neuville,oliver_neuville,Alemania,0
2006,Nuno Gomes,nuno_gomes,Portugal,0
2006,Ji Sung Park,ji_sung_park,Corea del Sur,0
2006,Pauleta,pauleta,Portugal,0
2006,Andrea Pirlo,andrea_pirlo,Italia,0
2006,Raul,raul,España,0
2006,Serhiy Rebrov,serhiy_rebrov,Ucrania,0
2006,Franck Ribery,franck_ribery,Francia,0
2006,Arjen Robben,arjen_robben,Paises Bajos,0
2006,Cristiano Ronaldo,cristiano_ronaldo,Portugal,0
2006,Andriy Rusol,andriy_rusol,Ucrania,0
2006,Javier Saviola,javier_saviola,Argentina,0
2006,Philippe Senderos,philippe_senderos,Suiza,0
2006,Simao,simao,Portugal,0
2006,Darijo Srna,darijo_srna,Croacia,0
2006,Keiji Tamada,keiji_tamada,Japón,0
2006,Carlos Tevez,carlos_tevez,Argentina,0
2006,Francesco Totti,francesco_totti,Italia,0
2006,Ruud Van Nistelrooij,ruud_van_nistelrooij,Paises Bajos,0
2006,Robin Van Persie,robin_van_persie,Paises Bajos,0
2006,Gianluca Zambrotta,gianluca_zambrotta,Italia,0
2006,Ze Roberto,ze_roberto,Brasil,0
2006,Nikola Zigic,nikola_zigic,Serbia y Montenegro,0
2006,Zinha,zinha,México,0
2002,Ronaldo,ronaldo,Brasil,1
2002,Miroslav Klose,miroslav_klose,Alemania,0
2002,Rivaldo,rivaldo,Brasil,0
2002,Jon Dahl Tomasson,jon_dahl_tomasson,Dinamarca,1
2002,Christian Vieri,christian_vieri,Italia,1
2002,Michael Ballack,michael_ballack,Alemania,0
2002,Bouba Diop,bouba_diop,Senegal,0
2002,Robbie Keane,robbie_keane,Irlanda,0
2002,Henrik Larsson,henrik_larsson,Suecia,0
2002,Ilhan Mansiz,ilhan_mansiz,Turquía,0
2002,Fernando Morientes,fernando_morientes,España,0
2002,Pauleta,pauleta,Portugal,1
2002,Raul,raul,España,0
2002,Marc Wilmots,marc_wilmots,Bélgica,0
2002,Jung Hwan Ahn,jung_hwan_ahn,Corea del Sur,0
2002,Jared Borgetti,jared_borgetti,México,0
2002,Henri Camara,henri_camara,Senegal,0
2002,Nelson Cuevas,nelson_cuevas,Paraguay,1
2002,Umit Davala,umit_davala,Turquía,0
2002,Landon Donovan,landon_donovan,Estados Unidos,0
2002,Ronald Gomez,ronald_gomez,Costa Rica,0
2002,Fernando Hierro,fernando_hierro,España,0
2002,Junichi Inamoto,junichi_inamoto,Japón,0
2002,Brian Mcbride,brian_mcbride,Estados Unidos,0
2002,Michael Owen,michael_owen,Inglaterra,0
2002,Ronaldinho,ronaldinho,Brasil,0
2002,Hasan Sas,hasan_sas,Turquía,0
2002,Milenko Acimovic,milenko_acimovic,Eslovenia,0
2002,Julius Aghahowa,julius_aghahowa,Nigeria,0
2002,Niclas Alexandersson,niclas_alexandersson,Suecia,0
2002,Francisco Arce,francisco_arce,Paraguay,0
2002,Gabriel Batistuta,gabriel_batistuta,Argentina,0
2002,David Beckham,david_beckham,Inglaterra,0
2002,Emre Belozoglu,emre_belozoglu,Turquía,0
