anio,seleccion_id,posicion,etapa,pts,pj,pg,pe,pp,gf,gc,dif,participo
1938,129,6.0,Cuartos de Final,3.0,3.0,1.0,1.0,1.0,5.0,5.0,0.0,True
1950,129,6.0,Grupos 1ra Ronda,3.0,3.0,1.0,1.0,1.0,4.0,6.0,-2.0,True
1954,129,5.0,Cuartos de Final,4.0,4.0,2.0,0.0,2.0,11.0,11.0,0.0,True
1958,129,,no participó,,,,,,,,,False
1962,129,16.0,Grupos 1ra Ronda,0.0,3.0,0.0,0.0,3.0,2.0,8.0,-6.0,True
1966,129,16.0,Grupos 1ra Ronda,0.0,3.0,0.0,0.0,3.0,1.0,9.0,-8.0,True
1970,129,,no participó,,,,,,,,,False
1974,129,,no participó,,,,,,,,,False
1978,129,,no participó,,,,,,,,,False
1982,129,,no participó,,,,,,,,,False
1986,129,,no participó,,,,,,,,,False
1990,129,,no participó,,,,,,,,,False
1994,129,15.0,Octavos de Final,4.0,4.0,1.0,1.0,2.0,5.0,7.0,-2.0,True
1998,129,,no participó,,,,,,,,,False
2002,129,,no participó,,,,,,,,,False
2006,129,10.0,Octavos de Final,8.0,4.0,2.0,2.0,0.0,4.0,0.0,4.0,True
2010,129,19.0,Grupos 1ra Ronda,4.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,True
2014,129,11.0,Octavos de Final,6.0,4.0,2.0,0.0,2.0,7.0,7.0,0.0,True
2018,129,14.0,Octavos de Final,5.0,4.0,1.0,2.0,1.0,5.0,5.0,0.0,True
2022,129,12.0,Octavos de Final,6.0,4.0,2.0,0.0,2.0,5.0,9.0,-4.0,True
2026,129,,clasificado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
1930,130,,no participó,,,,,,,,,False
1934,130,,no participó,,,,,,,,,False
1938,130,,no participó,,,,,,,,,False
1950,130,,no participó,,,,,,,,,False
1954,130,,no participó,,,,,,,,,False
1958,130,,no participó,,,,,,,,,False
1962,130,,no participó,,,,,,,,,False
1966,130,,no participó,,,,,,,,,False
1970,130,,no participó,,,,,,,,,False
1974,130,,no participó,,,,,,,,,False
1978,130,,no participó,,,,,,,,,False
1982,130,,no participó,,,,,,,,,False
1986,130,,no participó,,,,,,,,,False
1990,130,,no participó,,,,,,,,,False
1994,130,,no participó,,,,,,,,,False
1998,130,,no participó,,,,,,,,,False
2002,130,,no participó,,,,,,,,,False
2006,130,30.0,Grupos 1ra Ronda,0.0,3.0,0.0,0.0,3.0,1.0,6.0,-5.0,True
2010,130,,no participó,,,,,,,,,False
2014,130,,no participó,,,,,,,,,False
2018,130,,no participó,,,,,,,,,False
2022,130,,no participó,,,,,,,,,False
2026,130,,no participó,,,,,,,,,False
1930,133,,no participó,,,,,,,,,False
1934,133,,no participó,,,,,,,,,False
1938,133,,no participó,,,,,,,,,False
1950,133,,no participó,,,,,,,,,False
1954,133,,no participó,,,,,,,,,False
1958,133,,no participó,,,,,,,,,False
1962,133,,no participó,,,,,,,,,False
1966,133,,no participó,,,,,,,,,False
1970,133,,no participó,,,,,,,,,False
1974,133,,no participó,,,,,,,,,False
1978,133,9.0,Grupos 1ra Ronda,3.0,3.0,1.0,1.0,1.0,3.0,2.0,1.0,True
1982,133,,no participó,,,,,,,,,False
1986,133,,no participó,,,,,,,,,False
1990,133,,no participó,,,,,,,,,False
1994,133,,no participó,,,,,,,,,False
1998,133,26.0,Grupos 1ra Ronda,1.0,3.0,0.0,1.0,2.0,1.0,4.0,-3.0,True
2002,133,29.0,Grupos 1ra Ronda,1.0,3.0,0.0,1.0,2.0,1.0,5.0,-4.0,True
2006,133,24.0,Grupos 1ra Ronda,1.0,3.0,0.0,1.0,2.0,3.0,6.0,-3.0,True
2010,133,,no participó,,,,,,,,,False
2014,133,,no participó,,,,,,,,,False
2018,133,24.0,Grupos 1ra Ronda,3.0,3.0,1.0,0.0,2.0,5.0,8.0,-3.0,True
2022,133,21.0,Grupos 1ra Ronda,4.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,True
2026,133,,clasificado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
1930,132,,no participó,,,,,,,,,False
1934,132,,no participó,,,,,,,,,False
1938,132,,no participó,,,,,,,,,False
1950,132,,no participó,,,,,,,,,False
1954,132,11.0,Grupos 1ra Ronda,2.0,3.0,1.0,0.0,2.0,10.0,11.0,-1.0,True
1958,132,,no participó,,,,,,,,,False
1962,132,,no participó,,,,,,,,,False
1966,132,,no participó,,,,,,,,,False
1970,132,,no participó,,,,,,,,,False
1974,132,,no participó,,,,,,,,,False
1978,132,,no participó,,,,,,,,,False
1982,132,,no participó,,,,,,,,,False
1986,132,,no participó,,,,,,,,,False
1990,132,,no participó,,,,,,,,,False
1994,132,,no participó,,,,,,,,,False
1998,132,,no participó,,,,,,,,,False
2002,132,3.0,Partido 3er Puesto,13.0,7.0,4.0,1.0,2.0,10.0,6.0,4.0,True
2006,132,,no participó,,,,,,,,,False
2010,132,,no participó,,,,,,,,,False
2014,132,,no participó,,,,,,,,,False
2018,132,,no participó,,,,,,,,,False
2022,132,,no participó,,,,,,,,,False
2026,132,,,,,,,,,,,True
1930,134,,no participó,,,,,,,,,False
1934,134,,no participó,,,,,,,,,False
1938,134,,no participó,,,,,,,,,False
1950,134,,no participó,,,,,,,,,False
1954,134,,no participó,,,,,,,,,False
1958,134,,no participó,,,,,,,,,False
1962,134,,no participó,,,,,,,,,False
1966,134,,no participó,,,,,,,,,False
1970,134,,no participó,,,,,,,,,False
1974,134,,no participó,,,,,,,,,False
1978,134,,no participó,,,,,,,,,False
1982,134,,no participó,,,,,,,,,False
1986,134,,no participó,,,,,,,,,False
1990,134,,no participó,,,,,,,,,False
1994,134,,no participó,,,,,,,,,False
1998,134,,no participó,,,,,,,,,False
2002,134,,no participó,,,,,,,,,False
2006,134,8.0,Cuartos de Final,7.0,5.0,2.0,1.0,2.0,5.0,7.0,-2.0,True
2010,134,,no participó,,,,,,,,,False
2014,134,,no participó,,,,,,,,,False
2018,134,,no participó,,,,,,,,,False
2022,134,,no participó,,,,,,,,,False
2026,134,,,,,,,,,,,True
1930,135,1.0,Final,8.0,4.0,4.0,0.0,0.0,15.0,3.0,12.0,True
1934,135,,no participó,,,,,,,,,False
1938,135,,no participó,,,,,,,,,False
1950,135,1.0,Ronda Final,7.0,4.0,3.0,1.0,0.0,15.0,5.0,10.0,True
1954,135,4.0,Partido 3er Puesto,6.0,5.0,3.0,0.0,2.0,16.0,9.0,7.0,True
1958,135,,no participó,,,,,,,,,False
1962,135,13.0,Grupos 1ra Ronda,2.0,3.0,1.0,0.0,2.0,4.0,6.0,-2.0,True
1966,135,7.0,Cuartos de Final,4.0,4.0,1.0,2.0,1.0,2.0,5.0,-3.0,True
1970,135,4.0,Partido 3er Puesto,5.0,6.0,2.0,1.0,3.0,4.0,5.0,-1.0,True
1974,135,13.0,Grupos 1ra Ronda,1.0,3.0,0.0,1.0,2.0,1.0,6.0,-5.0,True
1978,135,,no participó,,,,,,,,,False
1982,135,,no participó,,,,,,,,,False
1986,135,16.0,Octavos de Final,2.0,4.0,0.0,2.0,2.0,2.0,8.0,-6.0,True
1990,135,16.0,Octavos de Final,3.0,4.0,1.0,1.0,2.0,2.0,5.0,-3.0,True
1994,135,,no participó,,,,,,,,,False
1998,135,,no participó,,,,,,,,,False
2002,135,26.0,Grupos 1ra Ronda,2.0,3.0,0.0,2.0,1.0,4.0,5.0,-1.0,True
2006,135,,no participó,,,,,,,,,False
2010,135,4.0,Partido 3er Puesto,11.0,7.0,3.0,2.0,2.0,11.0,8.0,3.0,True
2014,135,12.0,Octavos de Final,6.0,4.0,2.0,0.0,2.0,4.0,6.0,-2.0,True
2018,135,5.0,Cuartos de Final,12.0,5.0,4.0,0.0,1.0,7.0,3.0,4.0,True
2022,135,20.0,Grupos 1ra Ronda,4.0,3.0,1.0,1.0,1.0,2.0,2.0,0.0,True
2026,135,,clasificado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
